#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       53000       2.620788e-02       3.976200e-03       1.483986e-02       2.374560e-01       1.222859e-02       7.827683e-02
       53100       1.000698e-01       1.776244e-03       5.022496e-02       1.165990e+00       2.327012e-02       1.943362e-01
       53200       1.285564e-01       9.865196e-03       6.746229e-02       1.926169e+00       1.998139e-02       2.290607e-01
       53300       1.458915e-01       1.324670e-02       7.295453e-02       1.227646e+00       1.832106e-02       2.811548e-01
       53400       7.244453e-02       2.678286e-03       4.276159e-02       7.500276e-01       1.138453e-02       1.698771e-01
       53500       1.401296e-01       1.469219e-02       8.650946e-02       1.730800e+00       1.551505e-02       3.182531e-01
       53600       4.840882e-02       8.009678e-03       2.849818e-02       8.188614e-01       2.213607e-02       1.317376e-01
       53700       3.498805e-02       3.299118e-03       1.761152e-02       4.094072e-01       1.548319e-02       1.101440e-01
       53800       2.797334e-02       8.739253e-03       1.882480e-02       2.909968e-01       9.168113e-03       9.290199e-02
       53900       4.421462e-02       5.483141e-03       2.371954e-02       3.796122e-01       1.739484e-02       1.255368e-01
       54000       2.015030e-02       5.740484e-04       1.222141e-02       1.537989e-01       1.268262e-02       6.181056e-02
       54100       4.783701e-02       4.873399e-03       2.408036e-02       5.425372e-01       1.363192e-02       1.157030e-01
       54200       2.674182e-02       3.342082e-03       1.612641e-02       3.216168e-01       1.074347e-02       8.396322e-02
       54300       2.764161e-02       7.303953e-03       1.551295e-02       1.990632e-01       9.267434e-03       6.622301e-02
       54400       4.852649e-02       6.044741e-03       2.545863e-02       2.572469e-01       1.166682e-02       1.006422e-01
       54500       3.871875e-02       2.325959e-03       2.367616e-02       4.314284e-01       1.317696e-02       1.208214e-01
       54600       1.042419e-01       1.005110e-02       5.317365e-02       1.090683e+00       2.378569e-02       1.939740e-01
       54700       2.269690e-02       8.515588e-03       1.441337e-02       3.026098e-01       1.759666e-02       1.035897e-01
       54800       1.093857e-01       6.934523e-03       5.558626e-02       8.024778e-01       3.785873e-02       2.107445e-01
       54900       9.082266e-02       1.312904e-02       4.736459e-02       1.476219e+00       2.229306e-02       1.744452e-01
       55000       2.700441e-02       2.415356e-03       1.524423e-02       2.961484e-01       2.241011e-02       1.040418e-01
       55100       3.486392e-02       2.450424e-03       1.613008e-02       3.125835e-01       6.233899e-03       8.596054e-02
       55200       3.218594e-02       2.909573e-03       1.882392e-02       2.837852e-01       1.040464e-02       7.387786e-02
       55300       4.705909e-02       9.487066e-03       2.463133e-02       3.077063e-01       9.887526e-03       9.300620e-02
       55400       2.755626e-02       4.369042e-03       1.625570e-02       1.910416e-01       1.182421e-02       7.031633e-02
       55500       2.652611e-02       2.548467e-03       1.239185e-02       2.887409e-01       1.024221e-02       7.009137e-02
       55600       2.969815e-02       7.141173e-03       1.624812e-02       3.861007e-01       1.124861e-02       8.067226e-02
       55700       7.343725e-02       2.557892e-03       3.896457e-02       7.552087e-01       1.600247e-02       1.722715e-01
       55800       1.638335e-02       5.765726e-03       1.007729e-02       1.474652e-01       7.614238e-03       6.244440e-02
       55900       3.300135e-02       3.842420e-03       1.541811e-02       2.323865e-01       1.536458e-02       8.335175e-02
       56000       5.709260e-02       1.395261e-02       3.155574e-02       4.682247e-01       1.661990e-02       1.532136e-01
       56100       7.618545e-02       1.549216e-02       4.406824e-02       1.314206e+00       3.358702e-02       2.145566e-01
       56200       3.123293e-02       2.418985e-03       1.447474e-02       2.507244e-01       1.277397e-02       8.228793e-02
       56300       8.019753e-02       4.914598e-03       4.121897e-02       1.206154e+00       2.213340e-02       1.674150e-01
       56400       3.036750e-02       6.178853e-03       1.822404e-02       1.778090e-01       1.133815e-02       7.120107e-02
       56500       2.839015e-02       3.018668e-03       1.586766e-02       1.752777e-01       1.672802e-02       6.341905e-02
       56600       2.242901e-02       2.551971e-03       1.020924e-02       2.653969e-01       9.845262e-03       5.690654e-02
       56700       6.943172e-02       3.984659e-03       3.534518e-02       9.518677e-01       1.704924e-02       1.411694e-01
       56800       3.189519e-02       2.533012e-03       1.973105e-02       3.087005e-01       1.245488e-02       8.516289e-02
       56900       2.186347e-02       1.709252e-03       1.123446e-02       1.805886e-01       6.604549e-03       6.513328e-02
       57000       3.435467e-02       2.912537e-03       1.931158e-02       4.705468e-01       1.895094e-02       1.122232e-01
       57100       4.201573e-02       1.316904e-03       2.162235e-02       4.350734e-01       1.056892e-02       1.086075e-01
       57200       4.325747e-02       3.059745e-03       2.344255e-02       4.988601e-01       1.911731e-02       1.160915e-01
       57300       2.878966e-02       2.845712e-03       1.548532e-02       1.855723e-01       1.576526e-02       8.438968e-02
       57400       2.095259e-01       1.115544e-02       1.036344e-01       2.092354e+00       4.306686e-02       3.570665e-01
       57500       7.786388e-02       2.632356e-03       3.736232e-02       7.372685e-01       2.129218e-02       1.833550e-01
       57600       1.160760e-01       8.692025e-03       5.958555e-02       1.503447e+00       4.979287e-02       2.305239e-01
       57700       7.031791e-02       1.146667e-02       3.886566e-02       8.666769e-01       2.393368e-02       1.672811e-01
       57800       7.448399e-02       1.098071e-02       4.302650e-02       1.116363e+00       1.623672e-02       1.725024e-01
       57900       4.934866e-02       9.473668e-03       2.871320e-02       6.612829e-01       1.049891e-02       1.181332e-01
       58000       9.267418e-02       1.478458e-03       4.670182e-02       1.113393e+00       2.608527e-02       1.648370e-01
       58100       3.694081e-02       3.004796e-03       1.662353e-02       1.985525e-01       1.041082e-02       8.958220e-02
       58200       4.706393e-02       7.706155e-04       2.970841e-02       8.443754e-01       2.122090e-02       1.069232e-01
       58300       3.490414e-02       6.898953e-03       1.927782e-02       2.609919e-01       9.059603e-03       8.665267e-02
       58400       4.047248e-02       2.591620e-03       2.317846e-02       6.317880e-01       1.067891e-02       8.646553e-02
       58500       3.179128e-02       4.643825e-03       1.577473e-02       1.617006e-01       9.229377e-03       5.737756e-02
       58600       3.545660e-02       4.581953e-03       1.833389e-02       2.959097e-01       1.722198e-02       9.679338e-02
       58700       4.069203e-02       7.900170e-03       2.396218e-02       2.112022e-01       1.461448e-02       9.596099e-02
       58800       4.052460e-02       6.650474e-03       2.265952e-02       3.733039e-01       1.679904e-02       1.168615e-01
       58900       4.114311e-02       6.503492e-03       2.443112e-02       4.341731e-01       1.562802e-02       1.287174e-01
       59000       9.513010e-02       5.894253e-03       5.000272e-02       8.115130e-01       2.163877e-02       2.152629e-01
       59100       1.184192e-01       5.261267e-03       6.341268e-02       1.798345e+00       1.154755e-02       2.115668e-01
       59200       3.032985e-02       4.101452e-03       1.587513e-02       2.794034e-01       1.270495e-02       9.852943e-02
       59300       2.282473e-02       2.591956e-03       1.222689e-02       1.307076e-01       1.030648e-02       6.158082e-02
       59400       2.500343e-02       3.357579e-03       1.414621e-02       2.709699e-01       1.261953e-02       7.012472e-02
       59500       2.939246e-02       5.561638e-03       1.577742e-02       2.956185e-01       8.588801e-03       7.055398e-02
       59600       6.076276e-02       4.249085e-03       3.264152e-02       9.142168e-01       1.528864e-02       1.341093e-01
       59700       2.692610e-02       1.513849e-03       1.487910e-02       2.684609e-01       8.743638e-03       6.268449e-02
       59800       4.045277e-02       1.042248e-03       2.271154e-02       5.573203e-01       1.205592e-02       1.001712e-01
       59900       2.407442e-02       5.278892e-03       1.132305e-02       2.420128e-01       9.902243e-03       7.012943e-02
       60000       5.748842e-02       4.071790e-03       3.246408e-02       6.284714e-01       2.029807e-02       1.305164e-01
       60100       3.243513e-02       1.176050e-03       1.610095e-02       2.849628e-01       1.218762e-02       7.757058e-02
       60200       7.394933e-02       5.642485e-03       4.068896e-02       1.044179e+00       1.633310e-02       1.565668e-01
       60300       3.929923e-02       2.273179e-03       1.915296e-02       4.181959e-01       2.152465e-02       9.138578e-02
       60400       5.359745e-02       2.476018e-03       3.085830e-02       7.747118e-01       1.072838e-02       1.157016e-01
       60500       2.955624e-02       9.774629e-04       1.596635e-02       2.487087e-01       2.251263e-02       9.448936e-02
       60600       2.509982e-02       3.276188e-03       1.222844e-02       1.571107e-01       1.121254e-02       5.903404e-02
       60700       2.636707e-02       1.740990e-03       1.363524e-02       9.312903e-02       6.762955e-03       3.983515e-02
       60800       2.590286e-02       1.028341e-03       1.161541e-02       1.285580e-01       9.991290e-03       5.194204e-02
       60900       3.054344e-02       2.098202e-03       1.707135e-02       2.735753e-01       1.006894e-02       8.024048e-02
       61000       3.072457e-02       6.240866e-03       1.680285e-02       1.666966e-01       1.410209e-02       7.796635e-02
       61100       7.659043e-02       7.897301e-04       4.213935e-02       1.514297e+00       1.184677e-02       1.559018e-01
       61200       7.299384e-02       7.288068e-03       3.988632e-02       8.037060e-01       1.487641e-02       1.490607e-01
       61300       2.753944e-02       2.437000e-03       1.359215e-02       2.643633e-01       9.527821e-03       8.743283e-02
       61400       6.690874e-02       3.027810e-03       3.588732e-02       1.081915e+00       1.096889e-02       1.272447e-01
       61500       3.189936e-02       2.155430e-03       1.767741e-02       4.677046e-01       1.564248e-02       1.004638e-01
       61600       4.786581e-02       1.963792e-03       2.518519e-02       5.417209e-01       1.493837e-02       1.110860e-01
       61700       5.985495e-02       2.145192e-03       3.415574e-02       1.131943e+00       7.823964e-03       1.316772e-01
       61800       3.992744e-02       1.380823e-03       2.107694e-02       2.632621e-01       1.762059e-02       7.457290e-02
       61900       3.392391e-02       6.612380e-04       1.709459e-02       2.720676e-01       1.087625e-02       7.166586e-02
       62000       2.938312e-02       2.152362e-03       1.574929e-02       1.617159e-01       1.404835e-02       5.271914e-02
       62100       2.700198e-02       1.971031e-03       1.443793e-02       3.081969e-01       7.329990e-03       7.474288e-02
       62200       2.249306e-02       3.099780e-03       1.197862e-02       1.203160e-01       7.772597e-03       4.977139e-02
       62300       3.305368e-02       6.540985e-03       1.890204e-02       3.331567e-01       1.891113e-02       8.171283e-02
       62400       3.103154e-02       2.788914e-03       1.917929e-02       5.655060e-01       9.875845e-03       8.245179e-02
       62500       3.747717e-02       5.557536e-03       2.324822e-02       4.122042e-01       1.373367e-02       1.005848e-01
       62600       7.461534e-02       8.352819e-03       4.384623e-02       8.749090e-01       1.387962e-02       1.552101e-01
       62700       1.018525e-01       1.521120e-02       4.959803e-02       7.221133e-01       2.701195e-02       1.894310e-01
       62800       4.223380e-02       3.823051e-03       2.206333e-02       4.384621e-01       1.229362e-02       1.103044e-01
       62900       3.898910e-02       1.878030e-03       2.243960e-02       3.092237e-01       1.202801e-02       9.238327e-02
       63000       7.352370e-02       5.863525e-03       4.483838e-02       8.414440e-01       1.823234e-02       1.600779e-01
       63100       4.726891e-02       4.233936e-03       2.674316e-02       6.692440e-01       3.039113e-02       1.230469e-01
       63200       3.405449e-02       1.483366e-03       1.643476e-02       1.283402e-01       1.771904e-02       6.833473e-02
       63300       5.248613e-02       7.311213e-03       3.014613e-02       9.021706e-01       1.435867e-02       1.122978e-01
       63400       3.821819e-02       2.373727e-03       2.132488e-02       2.827354e-01       2.164990e-02       8.249584e-02
       63500       6.257388e-02       2.227470e-03       3.073953e-02       6.286682e-01       1.308945e-02       1.219401e-01
       63600       5.708298e-02       1.428395e-03       3.345696e-02       9.578379e-01       1.758495e-02       1.142821e-01
       63700       5.401285e-02       1.647372e-03       2.986844e-02       5.717494e-01       1.537336e-02       1.180818e-01
       63800       4.396867e-02       4.420349e-03       2.179152e-02       4.816716e-01       1.135256e-02       9.354723e-02
       63900       2.898431e-02       4.238264e-03       1.703821e-02       2.492388e-01       9.955124e-03       8.507159e-02
       64000       5.905347e-02       5.097210e-03       3.270872e-02       8.574787e-01       1.583557e-02       1.401755e-01
       64100       5.966534e-02       2.344075e-03       2.881575e-02       6.768394e-01       1.710798e-02       1.588592e-01
       64200       1.752462e-02       2.672617e-03       9.052767e-03       1.829014e-01       8.054611e-03       6.722676e-02
       64300       5.711975e-02       1.074824e-03       3.406748e-02       8.279975e-01       1.707212e-02       1.384079e-01
       64400       1.052314e-01       1.057443e-02       5.753855e-02       1.604005e+00       4.824378e-02       2.103636e-01
       64500       1.068877e-01       4.645026e-03       5.858793e-02       1.749485e+00       1.903727e-02       1.989449e-01
       64600       7.176761e-02       3.035693e-03       4.136077e-02       9.136851e-01       1.930690e-02       1.627818e-01
       64700       3.032236e-02       1.295692e-03       1.522594e-02       2.431253e-01       2.111842e-02       8.474282e-02
       64800       2.421920e-02       2.638455e-03       1.511838e-02       2.521288e-01       8.439391e-03       7.819778e-02
       64900       3.188392e-02       1.126080e-03       1.692853e-02       2.546639e-01       1.310178e-02       8.043719e-02
       65000       2.918131e-02       2.202860e-04       1.509256e-02       2.544118e-01       1.258156e-02       6.700143e-02
       65100       2.774692e-02       3.414625e-03       1.300114e-02       2.299862e-01       1.208990e-02       5.768718e-02
       65200       3.465269e-02       1.549792e-03       1.959185e-02       3.075672e-01       5.441923e-03       8.427731e-02
       65300       5.841707e-02       6.657532e-03       3.372648e-02       5.532216e-01       2.556948e-02       1.192846e-01
       65400       4.753577e-02       4.413978e-03       2.568809e-02       5.984789e-01       1.712697e-02       1.032862e-01
       65500       4.616808e-02       2.413526e-03       2.464381e-02       6.085006e-01       1.383746e-02       1.165791e-01
       65600       7.470672e-02       1.033827e-02       4.040011e-02       1.113720e+00       1.186554e-02       1.613824e-01
       65700       7.027537e-02       8.880224e-03       3.818755e-02       8.028067e-01       2.118355e-02       1.508695e-01
       65800       7.458208e-02       1.396106e-03       3.709851e-02       6.366047e-01       2.070054e-02       1.577887e-01
       65900       3.516713e-02       6.784524e-03       2.064681e-02       3.237222e-01       7.524593e-03       7.903360e-02
       66000       3.253105e-02       3.520264e-03       1.808839e-02       2.934971e-01       1.533243e-02       7.513109e-02
       66100       1.645698e-02       2.666217e-03       8.932576e-03       2.649565e-01       6.585652e-03       5.357812e-02
       66200       3.140248e-02       5.322923e-03       1.747002e-02       3.651380e-01       1.429043e-02       8.741725e-02
       66300       2.830865e-02       4.505841e-03       1.604595e-02       3.209658e-01       1.286371e-02       7.751935e-02
       66400       3.290461e-02       2.253265e-03       1.487303e-02       1.738166e-01       1.395788e-02       6.901175e-02
       66500       3.439548e-02       1.397607e-03       1.831685e-02       3.399643e-01       9.081115e-03       7.701284e-02
       66600       6.160256e-02       4.136627e-03       2.969260e-02       6.864560e-01       1.531276e-02       1.528261e-01
       66700       1.104359e-01       6.244615e-03       6.318345e-02       1.488690e+00       2.058446e-02       2.153411e-01
       66800       2.798397e-02       3.465117e-03       1.332996e-02       2.352421e-01       1.635519e-02       9.445210e-02
       66900       5.490068e-02       2.898298e-03       2.845265e-02       3.884307e-01       7.365922e-03       1.043022e-01
       67000       5.011471e-02       2.475720e-03       2.853738e-02       6.688045e-01       1.250151e-02       1.416931e-01
       67100       3.978406e-02       2.066453e-03       1.732255e-02       3.765707e-01       1.996668e-02       8.586272e-02
       67200       2.166786e-02       2.712862e-03       1.188391e-02       1.614265e-01       1.364113e-02       7.392824e-02
       67300       2.557434e-02       5.679864e-03       1.460965e-02       2.942839e-01       1.085986e-02       5.922655e-02
       67400       2.901042e-02       2.020098e-03       1.414973e-02       2.380124e-01       1.458070e-02       7.179917e-02
       67500       2.444780e-02       4.810439e-03       1.471116e-02       4.737996e-01       1.222068e-02       8.046045e-02
       67600       2.990464e-02       3.000415e-03       1.610190e-02       2.539621e-01       1.205991e-02       7.425224e-02
       67700       7.544409e-02       2.789851e-03       4.040300e-02       1.187036e+00       1.546308e-02       1.501001e-01
       67800       2.896512e-02       3.513460e-03       1.624775e-02       2.847770e-01       1.467163e-02       7.809233e-02
       67900       3.235278e-02       1.375078e-03       1.776513e-02       2.343431e-01       1.636094e-02       8.317746e-02
       68000       6.902787e-02       5.437124e-03       3.999617e-02       6.804970e-01       2.798652e-02       1.601453e-01
       68100       1.199210e-01       8.053786e-03       6.689514e-02       1.475643e+00       1.786698e-02       2.252188e-01
       68200       2.989882e-02       7.289913e-03       1.678588e-02       4.054935e-01       1.129093e-02       7.233476e-02
       68300       1.488620e-01       2.097971e-02       7.443220e-02       1.808356e+00       1.252281e-02       2.748519e-01
       68400       1.147054e-01       5.425536e-03       6.679067e-02       1.855141e+00       3.949247e-03       2.087867e-01
       68500       3.633942e-02       2.677499e-03       2.046598e-02       3.340234e-01       1.595659e-02       8.152938e-02
       68600       1.992520e-02       1.010344e-03       1.010710e-02       1.348214e-01       6.802315e-03       4.259538e-02
       68700       2.033059e-02       2.203790e-03       1.041654e-02       1.282086e-01       7.079211e-03       4.858834e-02
       68800       2.916605e-02       2.835737e-03       1.633902e-02       2.357135e-01       5.077681e-03       5.116735e-02
       68900       3.921012e-02       3.735884e-03       2.628531e-02       7.875675e-01       1.075487e-02       1.025938e-01
       69000       1.272981e-01       5.352309e-03       6.778544e-02       1.805147e+00       9.065664e-03       2.243980e-01
       69100       2.696968e-02       3.079276e-03       1.461393e-02       2.244001e-01       7.718926e-03       6.133202e-02
       69200       4.906414e-02       6.647129e-03       2.831333e-02       7.056852e-01       1.279732e-02       1.139646e-01
       69300       4.572384e-02       3.197874e-03       3.035904e-02       3.455747e-01       1.356725e-02       1.096325e-01
       69400       3.874134e-02       7.096577e-03       1.980624e-02       5.435262e-01       1.618079e-02       9.655768e-02
       69500       3.386477e-02       3.051091e-03       1.773413e-02       3.047302e-01       1.625267e-02       1.172986e-01
       69600       8.289412e-02       1.578593e-03       4.115665e-02       8.906454e-01       1.727040e-02       1.766510e-01
       69700       5.604613e-02       1.089574e-03       2.945683e-02       6.850520e-01       6.652171e-03       1.289632e-01
       69800       4.204900e-02       1.621547e-03       2.127296e-02       2.924786e-01       1.931536e-02       1.064437e-01
       69900       5.032584e-02       2.292513e-03       2.639838e-02       7.505761e-01       2.282000e-02       1.163365e-01
       70000       9.032620e-02       8.755358e-03       5.076851e-02       1.218197e+00       1.259713e-02       1.811041e-01
       70100       2.491625e-02       1.578195e-03       1.195126e-02       1.408053e-01       6.623902e-03       4.908700e-02
       70200       2.517318e-02       3.197332e-03       1.434163e-02       2.066396e-01       1.388574e-02       7.383232e-02
       70300       8.006870e-02       4.082101e-03       4.891693e-02       8.645811e-01       8.474466e-03       1.596709e-01
       70400       3.151263e-02       2.013754e-03       1.808193e-02       4.519416e-01       1.475395e-02       9.048714e-02
       70500       4.944009e-02       4.511372e-03       2.605597e-02       3.971055e-01       1.158761e-02       1.247536e-01
       70600       4.074252e-02       3.101998e-03       2.178959e-02       3.994593e-01       2.338934e-02       1.125303e-01
       70700       9.220451e-02       6.319700e-03       4.454961e-02       1.169701e+00       1.703977e-02       1.644404e-01
       70800       5.149905e-02       1.776709e-03       2.695709e-02       7.452161e-01       2.180540e-02       1.371648e-01
       70900       6.512921e-02       4.010967e-03       3.601496e-02       5.669611e-01       2.523674e-02       1.414292e-01
       71000       3.628792e-02       5.161090e-03       1.950959e-02       3.924093e-01       1.553330e-02       9.089139e-02
       71100       2.777581e-02       6.341331e-03       1.575190e-02       3.330993e-01       1.863661e-02       8.088334e-02
       71200       4.681607e-02       7.003698e-03       2.846519e-02       4.693358e-01       1.309050e-02       1.360723e-01
       71300       8.001481e-02       3.462990e-03       4.316103e-02       1.454020e+00       1.000193e-02       1.493915e-01
       71400       1.855967e-02       4.757466e-03       1.043382e-02       1.796437e-01       3.592914e-03       6.632239e-02
       71500       2.171907e-02       2.318793e-03       1.130962e-02       1.422676e-01       5.358503e-03       5.275793e-02
       71600       2.061206e-02       2.198046e-03       1.154616e-02       2.640544e-01       7.772524e-03       5.974124e-02
       71700       3.351893e-02       3.347969e-03       2.011171e-02       6.091400e-01       9.341987e-03       7.024107e-02
       71800       3.730311e-02       1.545120e-03       2.243863e-02       4.096897e-01       1.594181e-02       9.901926e-02
       71900       1.487968e-01       7.463280e-03       7.792568e-02       2.671326e+00       1.871557e-02       2.674013e-01
       72000       2.574055e-02       1.745964e-03       1.399066e-02       1.900777e-01       9.410416e-03       6.747919e-02
       72100       7.451874e-02       3.216009e-03       3.965097e-02       1.025618e+00       1.055087e-02       1.485589e-01
       72200       8.169837e-02       4.861307e-03       4.320485e-02       7.078949e-01       9.089191e-03       1.729619e-01
       72300       3.446533e-02       5.089632e-03       1.641481e-02       4.141244e-01       1.279302e-02       9.641143e-02
       72400       6.599721e-02       4.538899e-03       3.584974e-02       7.566964e-01       1.201176e-02       1.495150e-01
       72500       4.932148e-02       9.544992e-03       2.645415e-02       4.456141e-01       1.013176e-02       1.241339e-01
       72600       2.437033e-02       3.604839e-03       1.288247e-02       2.056018e-01       1.247381e-02       6.267329e-02
       72700       2.499189e-02       4.465264e-04       1.371999e-02       1.936777e-01       5.712248e-03       5.706194e-02
       72800       5.626576e-02       7.003962e-03       3.234058e-02       7.253445e-01       1.513627e-02       1.251358e-01
       72900       2.455469e-02       2.680187e-03       1.352224e-02       1.663516e-01       7.213605e-03       5.352743e-02
       73000       2.244433e-02       2.353186e-03       1.214241e-02       1.233859e-01       9.600933e-03       5.308435e-02
       73100       3.504729e-02       3.536198e-03       2.056970e-02       1.954256e-01       1.585099e-02       8.456875e-02
       73200       1.592389e-01       8.970605e-03       7.839879e-02       1.969439e+00       2.594254e-02       3.058825e-01
       73300       4.036582e-02       1.349935e-02       2.376696e-02       3.594145e-01       2.059174e-02       1.374104e-01
       73400       2.793800e-02       2.483066e-03       1.738681e-02       2.413479e-01       1.486788e-02       1.107918e-01
       73500       5.434041e-02       9.257309e-03       2.999609e-02       7.547517e-01       1.846785e-02       1.368378e-01
       73600       2.873225e-02       3.208430e-03       1.675667e-02       2.346216e-01       5.198636e-03       6.900717e-02
       73700       1.091841e-01       1.056432e-02       5.771609e-02       1.760791e+00       1.595268e-02       1.837448e-01
       73800       2.675372e-02       6.848490e-03       1.545148e-02       2.895871e-01       1.503569e-02       7.815997e-02
       73900       3.346535e-02       2.122116e-03       1.884773e-02       3.593751e-01       1.334712e-02       8.534086e-02
       74000       2.473435e-02       2.173072e-03       1.311428e-02       2.301658e-01       1.147861e-02       6.245272e-02
       74100       3.995912e-02       3.994437e-03       2.328066e-02       5.331889e-01       1.811347e-02       1.148854e-01
       74200       7.863335e-02       9.947285e-03       4.346119e-02       1.512263e+00       9.859550e-03       1.728923e-01
       74300       2.162208e-02       4.304799e-03       1.283482e-02       2.005721e-01       8.808710e-03       6.273930e-02
       74400       1.132078e-01       1.579576e-02       6.556713e-02       1.209739e+00       2.184158e-02       2.268487e-01
       74500       7.630400e-02       6.613097e-03       3.834557e-02       6.920562e-01       1.937708e-02       1.423920e-01
       74600       3.894590e-02       7.500659e-03       1.977908e-02       2.410077e-01       1.979312e-02       9.851509e-02
       74700       5.022298e-02       7.147770e-03       3.035061e-02       7.973665e-01       7.333364e-03       1.294241e-01
       74800       6.070759e-02       7.251145e-03       3.111961e-02       4.507062e-01       1.548621e-02       1.208122e-01
       74900       4.838763e-02       5.260567e-03       2.760718e-02       3.983129e-01       1.273963e-02       1.275331e-01
       75000       6.581671e-02       1.037163e-02       3.638430e-02       1.024641e+00       1.312767e-02       1.140597e-01
       75100       2.459419e-02       3.561945e-03       1.497190e-02       2.750130e-01       1.735660e-02       8.956522e-02
       75200       3.212457e-02       3.718051e-03       1.699427e-02       3.960503e-01       1.159439e-02       9.217214e-02
       75300       8.010449e-02       7.006386e-03       3.986752e-02       1.217597e+00       1.346586e-02       1.594928e-01
       75400       2.345226e-02       4.975268e-03       1.337259e-02       2.313764e-01       8.880160e-03       8.905255e-02
       75500       2.260233e-02       3.024171e-03       1.057965e-02       1.891933e-01       5.365856e-03       4.796778e-02
       75600       4.313674e-02       2.793221e-03       2.023449e-02       2.162203e-01       1.643917e-02       9.973348e-02
       75700       1.346527e-01       7.293339e-03       7.608152e-02       1.528248e+00       1.939364e-02       2.560827e-01
       75800       9.810550e-02       8.533556e-03       5.593239e-02       1.122815e+00       3.143022e-02       2.035571e-01
       75900       6.999038e-02       6.502659e-03       3.879361e-02       8.221357e-01       1.367922e-02       1.697894e-01
       76000       8.651207e-02       5.560694e-03       4.545283e-02       1.155923e+00       1.764530e-02       1.649288e-01
       76100       4.984346e-02       8.126598e-03       2.480746e-02       2.820626e-01       2.180978e-02       1.063365e-01
       76200       6.424280e-02       1.254203e-03       3.614819e-02       8.931912e-01       2.228748e-02       1.391952e-01
       76300       2.725139e-02       4.172382e-03       1.476754e-02       2.251205e-01       1.891568e-02       6.680134e-02
       76400       3.688994e-02       3.809036e-03       1.906338e-02       6.148320e-01       1.045538e-02       8.710299e-02
       76500       3.529749e-02       9.670877e-04       1.878422e-02       3.165641e-01       1.352726e-02       1.056061e-01
       76600       3.823852e-02       2.769514e-03       2.244057e-02       4.825500e-01       1.332204e-02       1.049950e-01
       76700       2.297429e-02       2.204022e-03       1.199219e-02       3.006723e-01       1.031658e-02       6.133379e-02
       76800       1.892029e-02       1.314210e-03       1.015190e-02       1.617037e-01       1.064283e-02       5.888510e-02
       76900       3.389822e-02       3.120180e-03       1.826192e-02       3.485199e-01       1.036389e-02       9.438913e-02
       77000       5.952950e-02       1.968194e-03       3.237318e-02       4.060126e-01       8.806065e-03       1.473796e-01
       77100       9.167814e-02       2.449705e-03       5.284996e-02       1.256045e+00       1.730288e-02       2.030561e-01
       77200       1.117732e-01       9.993455e-03       5.893425e-02       1.212679e+00       3.261127e-02       2.222978e-01
       77300       7.459265e-02       2.997246e-03       4.192532e-02       7.537904e-01       1.567674e-02       1.873911e-01
       77400       3.338949e-02       1.506513e-03       1.828406e-02       2.776044e-01       1.513144e-02       1.037532e-01
       77500       8.513505e-02       4.327177e-03       3.891460e-02       7.449944e-01       1.272518e-02       1.634289e-01
       77600       2.338744e-02       2.184452e-03       1.256599e-02       1.538138e-01       1.560355e-02       7.565069e-02
       77700       3.806724e-02       2.713647e-03       2.245493e-02       5.936311e-01       1.528332e-02       1.004753e-01
       77800       6.974541e-02       8.484306e-03       3.884759e-02       1.255631e+00       2.213573e-02       1.658088e-01
       77900       3.541125e-02       3.555415e-03       1.676232e-02       3.233401e-01       2.010469e-02       9.999219e-02
       78000       3.146458e-02       1.416348e-03       1.563645e-02       3.001246e-01       8.487441e-03       8.236719e-02
       78100       3.635866e-02       6.245887e-03       1.970395e-02       2.292774e-01       1.690649e-02       9.085650e-02
       78200       4.033690e-02       4.246765e-04       2.330349e-02       5.896905e-01       1.264264e-02       1.066685e-01
       78300       2.656878e-02       1.678330e-03       1.448985e-02       2.691534e-01       3.003086e-03       7.654548e-02
       78400       7.366301e-02       7.186275e-03       4.333210e-02       1.060384e+00       2.201835e-02       1.592311e-01
       78500       4.817932e-02       5.396692e-03       2.774482e-02       6.181710e-01       1.770151e-02       1.065230e-01
       78600       3.136259e-02       7.371081e-03       1.804477e-02       2.154137e-01       1.717002e-02       9.092705e-02
       78700       4.229820e-02       3.806408e-03       2.400123e-02       6.704128e-01       1.969370e-02       1.129712e-01
       78800       1.026037e-01       2.207312e-03       5.551741e-02       1.578490e+00       2.334434e-02       1.899934e-01
       78900       5.173036e-02       2.942190e-03       2.651496e-02       7.394952e-01       1.549597e-02       1.243177e-01
       79000       2.368323e-02       7.652375e-04       1.460149e-02       4.965653e-01       1.119735e-02       8.344615e-02
       79100       7.299556e-02       4.130453e-03       4.016901e-02       8.608252e-01       1.005886e-02       1.417866e-01
       79200       2.409820e-02       2.599549e-03       1.360292e-02       2.236518e-01       1.119102e-02       6.632593e-02
       79300       1.983775e-02       6.014340e-03       1.136842e-02       2.679777e-01       1.040517e-02       8.270848e-02
       79400       2.008577e-02       3.489212e-04       1.035150e-02       2.322423e-01       7.173791e-03       5.445294e-02
       79500       3.924128e-02       5.706150e-04       2.081933e-02       2.422862e-01       1.009805e-02       8.473926e-02
       79600       8.268603e-02       6.179587e-03       4.804185e-02       1.452757e+00       9.621470e-03       1.604941e-01
       79700       5.006306e-02       1.021236e-02       2.903365e-02       6.000643e-01       1.076476e-02       1.172718e-01
