#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
        1900       3.537600e-01       6.077394e-03       1.901113e-01       2.061815e+00       5.793952e-02       6.293286e-01
        2000       1.556759e-01       1.276367e-02       8.160897e-02       1.255260e+00       3.153960e-02       2.885402e-01
        2100       4.951978e-01       4.423956e-02       2.614678e-01       2.657361e+00       5.359246e-02       7.846500e-01
        2200       4.721211e-01       4.943913e-02       2.509928e-01       1.895127e+00       1.397228e-01       7.758655e-01
        2300       3.803334e-01       5.902425e-02       2.098526e-01       2.815733e+00       4.956815e-02       6.347262e-01
        2400       3.619105e-01       9.706288e-03       1.965338e-01       1.776935e+00       9.942941e-02       5.993033e-01
        2500       4.858568e-01       1.471008e-02       2.278285e-01       2.675847e+00       2.616296e-02       6.724903e-01
        2600       3.281493e-01       6.926391e-03       1.769007e-01       1.761610e+00       7.603931e-02       5.409772e-01
        2700       2.665273e-01       1.571353e-02       1.260029e-01       1.913438e+00       6.567539e-02       4.719696e-01
        2800       2.995376e-01       1.176972e-02       1.521635e-01       2.318642e+00       7.040196e-02       5.402153e-01
        2900       2.818668e-01       4.776800e-03       1.476957e-01       2.115471e+00       5.530913e-02       4.676989e-01
        3000       2.383959e-01       9.222600e-03       1.277587e-01       1.664585e+00       2.395887e-02       4.097252e-01
        3100       1.646100e-01       2.299869e-02       9.397001e-02       1.110711e+00       4.005071e-02       3.525879e-01
        3200       3.238593e-01       2.616348e-02       1.748302e-01       2.185821e+00       6.545160e-02       5.019917e-01
        3300       3.102780e-01       2.080076e-02       1.622228e-01       2.234912e+00       7.276549e-02       5.620958e-01
        3400       2.305101e-01       2.505282e-02       1.149526e-01       1.958386e+00       3.253641e-02       4.456103e-01
        3500       1.311479e-01       1.550944e-02       7.011497e-02       1.176789e+00       2.824762e-02       2.854411e-01
        3600       3.405542e-01       4.133117e-02       1.709760e-01       1.956705e+00       6.271974e-02       5.946615e-01
        3700       4.076199e-01       3.301457e-02       2.018970e-01       2.590618e+00       7.331364e-02       6.083104e-01
        3800       3.295642e-01       3.125750e-02       1.808694e-01       2.114220e+00       5.389379e-02       5.787298e-01
        3900       3.007162e-01       2.033049e-02       1.372400e-01       1.941564e+00       4.981466e-02       4.667833e-01
        4000       2.112658e-01       1.451331e-02       1.081830e-01       1.853216e+00       3.860510e-02       3.878858e-01
        4100       3.156969e-01       3.442636e-02       1.745445e-01       1.471849e+00       5.750170e-02       5.347529e-01
        4200       3.149247e-01       2.855656e-02       1.675385e-01       1.382945e+00       5.899720e-02       5.102321e-01
        4300       3.192258e-01       9.028658e-03       1.524307e-01       1.817035e+00       3.979887e-02       5.662372e-01
        4400       1.055691e-01       5.460708e-03       5.965281e-02       9.495616e-01       3.596733e-02       2.479611e-01
        4500       2.412750e-01       9.672085e-03       1.268844e-01       1.648663e+00       8.361260e-02       4.299574e-01
        4600       2.370033e-01       2.802986e-02       1.231247e-01       1.593611e+00       5.958560e-02       4.665143e-01
        4700       3.057614e-01       1.464905e-02       1.560040e-01       2.318980e+00       3.876587e-02       4.942692e-01
        4800       1.713163e-01       4.714693e-03       9.656103e-02       1.259011e+00       3.397144e-02       3.375653e-01
        4900       2.721891e-01       2.516177e-02       1.350917e-01       2.634836e+00       7.356694e-02       4.751598e-01
        5000       2.606245e-01       1.327545e-02       1.206424e-01       1.985576e+00       6.613218e-02       4.433492e-01
        5100       3.616279e-01       6.759356e-03       1.803447e-01       1.596047e+00       6.944568e-02       5.390260e-01
        5200       2.170543e-01       1.627573e-02       1.197838e-01       1.762344e+00       4.295192e-02       3.447601e-01
        5300       2.739702e-01       4.080546e-03       1.283355e-01       1.386757e+00       5.420071e-02       4.312867e-01
        5400       3.880202e-01       1.108358e-02       1.763861e-01       2.071441e+00       5.378965e-02       5.784493e-01
        5500       6.425784e-01       2.938608e-02       3.366143e-01       2.729450e+00       1.276218e-01       9.767082e-01
        5600       4.102268e-01       1.648511e-02       2.230025e-01       1.772240e+00       1.014436e-01       7.347985e-01
        5700       2.960610e-01       2.491138e-02       1.509739e-01       1.388490e+00       3.021367e-02       5.051808e-01
        5800       2.353288e-01       5.193025e-02       1.323664e-01       2.096688e+00       8.326961e-02       4.670726e-01
        5900       3.607023e-01       1.066809e-02       1.771607e-01       2.319272e+00       7.074806e-02       5.649998e-01
        6000       3.163828e-01       1.110197e-02       1.585999e-01       1.838804e+00       6.697944e-02       5.339203e-01
        6100       1.764073e-01       1.492399e-02       1.003164e-01       1.762014e+00       4.294987e-02       3.714643e-01
        6200       3.475499e-01       4.677811e-02       1.899905e-01       1.689965e+00       4.080916e-02       6.039782e-01
        6300       1.832932e-01       2.860920e-02       9.811708e-02       1.124221e+00       2.755532e-02       3.759524e-01
        6400       2.579016e-01       7.866801e-03       1.232330e-01       1.697348e+00       3.911836e-02       4.558149e-01
        6500       2.706173e-01       2.031288e-02       1.286658e-01       2.402078e+00       4.757491e-02       5.014267e-01
        6600       2.592929e-01       1.363405e-02       1.278898e-01       1.743714e+00       6.602563e-02       4.743650e-01
        6700       3.420274e-01       2.754738e-02       1.629239e-01       1.910767e+00       3.429958e-02       5.661277e-01
        6800       2.261032e-01       3.023201e-02       1.212179e-01       1.236030e+00       6.506400e-02       4.332775e-01
        6900       4.666880e-01       2.409836e-02       2.428406e-01       2.932227e+00       9.466648e-02       7.988750e-01
        7000       2.962668e-01       6.494490e-02       1.707876e-01       2.532436e+00       4.491525e-02       5.888885e-01
        7100       4.588121e-01       7.260766e-03       2.351176e-01       1.948788e+00       9.193016e-02       7.637778e-01
        7200       3.851110e-01       1.782775e-02       2.001959e-01       2.314212e+00       1.002841e-01       6.336254e-01
        7300       2.634334e-01       1.752313e-02       1.455829e-01       1.465161e+00       6.760915e-02       5.014114e-01
        7400       2.588166e-01       1.698762e-02       1.363092e-01       2.105606e+00       5.248525e-02       4.640269e-01
        7500       1.304932e-01       2.531058e-02       7.299060e-02       8.996415e-01       3.229791e-02       2.915719e-01
        7600       3.842246e-01       5.460233e-02       2.159196e-01       2.188373e+00       6.324573e-02       6.881673e-01
        7700       1.775893e-01       3.729968e-02       1.060713e-01       1.618371e+00       3.131223e-02       3.566884e-01
        7800       2.444017e-01       3.943249e-02       1.295493e-01       1.680713e+00       2.419755e-02       4.497388e-01
        7900       1.853032e-01       1.391013e-02       9.890258e-02       1.395184e+00       5.310950e-02       3.272085e-01
        8000       4.227850e-01       1.884977e-02       2.152180e-01       2.788210e+00       2.939794e-02       6.824460e-01
        8100       3.888853e-01       1.728694e-02       1.950103e-01       2.733000e+00       5.532309e-02       6.189931e-01
        8200       3.404856e-01       1.865035e-02       1.919642e-01       2.319503e+00       6.950321e-02       5.826381e-01
        8300       4.828846e-01       2.329729e-02       2.592415e-01       2.139640e+00       1.004066e-01       7.276945e-01
        8400       2.731986e-01       2.729340e-02       1.580626e-01       1.336998e+00       8.187012e-02       5.308456e-01
        8500       4.939351e-01       1.850885e-02       2.588577e-01       2.721527e+00       5.337123e-02       7.333326e-01
        8600       4.600064e-01       4.685555e-02       2.635068e-01       2.361348e+00       7.497084e-02       7.830321e-01
        8700       2.742289e-01       4.264539e-02       1.517316e-01       1.860934e+00       8.236345e-02       5.374793e-01
        8800       2.952565e-01       2.045313e-02       1.781329e-01       2.312108e+00       3.009828e-02       6.007103e-01
        8900       1.340563e-01       5.958236e-03       7.503901e-02       1.368551e+00       2.598203e-02       2.675711e-01
        9000       1.678978e-01       8.952545e-03       9.245228e-02       2.209913e+00       8.382662e-02       3.304592e-01
        9100       2.679496e-01       3.751021e-02       1.512682e-01       1.580043e+00       8.922125e-02       5.521534e-01
        9200       2.970379e-01       2.285445e-02       1.583312e-01       2.795034e+00       4.996971e-02       5.256628e-01
        9300       2.804606e-01       1.940764e-02       1.339024e-01       1.588871e+00       6.334648e-02       4.591384e-01
        9400       3.548290e-01       1.636905e-02       1.922783e-01       2.684726e+00       6.486899e-02       6.336449e-01
        9500       3.309741e-01       3.846471e-02       1.862868e-01       3.078373e+00       5.569725e-02       6.379878e-01
        9600       2.944377e-01       3.570886e-03       1.506066e-01       1.659213e+00       1.037706e-01       5.173658e-01
        9700       3.759678e-01       1.571711e-02       1.943009e-01       1.644217e+00       6.360409e-02       5.894647e-01
        9800       3.991165e-01       2.614805e-02       2.040640e-01       2.132094e+00       4.695065e-02       6.202731e-01
        9900       3.735691e-01       2.307789e-02       1.917227e-01       1.716357e+00       7.816458e-02       6.151932e-01
       10000       4.624635e-01       4.933619e-02       2.517956e-01       1.980419e+00       6.382986e-02       6.560827e-01
       10100       2.556246e-01       1.344194e-02       1.224807e-01       1.206837e+00       4.807449e-02       4.183345e-01
       10200       2.690245e-01       4.761997e-02       1.518752e-01       2.294646e+00       4.491811e-02       4.862591e-01
       10300       3.353653e-01       2.161300e-02       1.723661e-01       2.018083e+00       5.328455e-02       5.529647e-01
       10400       3.568462e-01       3.422840e-02       1.671155e-01       2.028006e+00       5.980364e-02       5.548879e-01
       10500       3.028041e-01       8.392316e-03       1.550032e-01       2.159298e+00       3.579373e-02       5.123015e-01
       10600       2.622386e-01       5.182337e-02       1.502932e-01       2.088747e+00       7.769899e-02       4.605707e-01
       10700       1.030921e-01       1.497054e-02       5.783406e-02       9.815901e-01       5.130115e-02       2.274538e-01
       10800       2.252126e-01       9.991343e-03       1.260383e-01       1.665915e+00       3.168899e-02       3.929109e-01
       10900       1.803519e-01       1.363892e-02       9.643321e-02       1.797683e+00       3.254727e-02       3.483754e-01
       11000       2.650935e-01       2.022573e-02       1.291563e-01       1.496214e+00       5.434803e-02       4.340915e-01
       11100       2.410538e-01       4.109168e-02       1.423433e-01       2.289048e+00       6.290482e-02       5.132449e-01
       11200       3.677981e-01       2.117733e-02       2.025023e-01       2.522733e+00       6.326726e-02       7.094027e-01
       11300       3.235358e-01       2.565866e-02       1.770597e-01       1.940783e+00       5.965536e-02       5.965908e-01
       11400       3.811157e-01       9.024925e-03       2.177255e-01       1.650825e+00       1.093610e-01       6.550140e-01
       11500       3.995729e-01       3.962735e-02       2.273561e-01       2.171946e+00       4.456564e-02       6.618100e-01
       11600       1.720713e-01       1.181976e-02       9.637259e-02       1.908220e+00       4.401009e-02       3.218482e-01
       11700       1.780190e-01       1.305025e-02       8.444965e-02       1.297151e+00       5.975771e-02       2.985666e-01
       11800       1.910658e-01       3.592055e-03       1.046889e-01       1.046126e+00       6.732077e-02       3.353473e-01
       11900       1.957300e-01       1.374663e-02       1.095863e-01       2.358001e+00       3.006402e-02       3.789322e-01
       12000       1.340301e-01       8.666805e-03       6.662895e-02       9.148920e-01       4.642534e-02       2.562423e-01
       12100       1.188139e-01       8.874010e-03       6.269050e-02       1.085087e+00       3.467300e-02       2.360557e-01
       12200       2.267299e-01       1.848018e-02       1.167337e-01       2.134158e+00       3.826165e-02       4.103532e-01
       12300       2.464638e-01       8.972908e-03       1.272887e-01       1.517501e+00       6.276348e-02       4.087296e-01
       12400       3.075696e-01       9.235040e-03       1.532544e-01       2.041128e+00       3.813109e-02       4.828310e-01
       12500       2.342555e-01       2.280156e-02       1.174469e-01       1.553643e+00       3.806652e-02       4.019889e-01
       12600       2.787235e-01       3.669386e-03       1.569426e-01       1.671268e+00       5.012025e-02       4.843012e-01
       12700       2.859174e-01       2.431238e-02       1.481311e-01       1.767288e+00       5.447934e-02       4.942943e-01
       12800       2.154942e-01       4.436410e-03       1.105512e-01       1.216280e+00       2.364266e-02       3.829758e-01
       12900       4.345577e-01       2.030152e-02       2.275868e-01       2.706316e+00       5.763634e-02       7.313576e-01
       13000       1.338288e-01       5.264927e-03       6.583891e-02       1.127630e+00       3.794034e-02       2.531035e-01
       13100       2.046623e-01       1.932169e-02       1.068954e-01       1.773520e+00       2.431764e-02       3.581438e-01
       13200       2.227727e-01       8.200759e-03       1.064839e-01       2.278870e+00       4.062199e-02       3.548576e-01
       13300       2.375871e-01       8.640553e-03       1.249110e-01       1.299119e+00       5.581777e-02       4.651740e-01
       13400       1.065634e-01       1.420674e-02       5.628540e-02       6.846610e-01       5.031277e-02       2.515062e-01
       13500       1.568702e-01       1.948505e-02       8.425962e-02       1.035963e+00       2.681128e-02       2.954725e-01
       13600       3.647864e-01       3.971486e-02       1.971226e-01       2.063451e+00       5.396042e-02       6.125300e-01
       13700       3.465182e-01       5.862319e-02       1.955640e-01       2.268918e+00       5.291811e-02       6.617869e-01
       13800       4.131670e-01       3.866374e-02       2.161554e-01       2.994022e+00       6.724785e-02       6.555816e-01
       13900       2.589048e-01       4.292752e-02       1.491228e-01       1.806037e+00       6.969806e-02       5.067997e-01
       14000       3.027604e-01       1.660267e-02       1.680180e-01       1.752945e+00       7.524638e-02       5.398956e-01
       14100       3.290562e-01       2.504183e-02       1.612851e-01       1.865817e+00       8.455753e-02       5.597883e-01
       14200       1.696482e-01       3.205363e-02       9.668365e-02       1.728671e+00       5.338606e-02       3.630726e-01
       14300       2.888438e-01       1.891378e-02       1.484685e-01       2.123292e+00       3.722332e-02       4.941210e-01
       14400       1.634380e-01       3.938245e-02       9.939052e-02       1.266261e+00       5.882523e-02       3.344589e-01
       14500       1.471877e-01       1.168727e-02       7.753863e-02       1.154397e+00       1.321240e-02       3.009977e-01
       14600       2.131622e-01       1.243332e-02       1.080920e-01       1.500048e+00       5.792748e-02       3.650016e-01
       14700       1.802568e-01       1.963858e-03       9.895514e-02       1.172059e+00       5.750725e-02       3.683987e-01
       14800       1.889425e-01       1.152234e-02       1.059820e-01       1.349548e+00       6.652230e-02       3.339869e-01
       14900       2.955629e-01       2.141006e-02       1.380014e-01       2.285095e+00       4.515114e-02       4.523065e-01
       15000       3.428851e-01       3.074838e-02       1.788158e-01       1.726882e+00       3.957487e-02       5.448473e-01
       15100       3.469832e-01       1.533065e-02       1.664792e-01       1.558719e+00       9.320594e-02       5.280334e-01
       15200       2.560138e-01       2.938407e-02       1.462131e-01       2.001680e+00       7.102451e-02       5.499392e-01
       15300       2.778701e-01       1.594473e-02       1.382809e-01       2.579822e+00       7.150582e-02       4.875928e-01
       15400       2.673506e-01       1.850569e-02       1.353490e-01       1.946195e+00       7.378460e-02       4.760870e-01
       15500       1.285831e-01       2.617449e-02       7.363604e-02       1.102768e+00       5.122539e-02       2.934938e-01
       15600       3.210878e-01       4.976318e-02       1.755707e-01       2.258986e+00       6.188845e-02       6.055985e-01
       15700       2.072075e-01       2.488269e-02       1.059885e-01       1.918317e+00       3.108965e-02       3.967661e-01
       15800       1.820983e-01       2.200755e-02       1.059950e-01       2.000052e+00       4.854666e-02       3.932594e-01
       15900       6.688760e-02       1.711932e-03       3.648037e-02       8.271581e-01       3.044980e-02       1.544335e-01
       16000       3.466221e-01       2.807553e-02       1.794614e-01       2.042568e+00       5.597168e-02       6.124431e-01
       16100       9.370714e-02       8.917299e-03       5.673742e-02       9.316679e-01       5.434661e-02       2.213391e-01
       16200       3.399147e-01       1.827330e-02       1.791339e-01       2.445131e+00       4.929956e-02       5.991486e-01
       16300       3.374143e-01       8.378020e-03       1.673656e-01       2.179280e+00       6.750498e-02       5.389860e-01
       16400       4.563313e-01       1.747441e-02       2.255400e-01       1.895708e+00       5.710312e-02       7.489509e-01
       16500       3.256890e-01       2.931203e-02       1.754822e-01       1.916579e+00       7.100599e-02       6.000448e-01
       16600       1.216894e-01       6.036079e-03       5.995986e-02       9.156201e-01       4.455714e-02       2.320254e-01
       16700       3.296039e-01       6.400261e-03       1.683484e-01       2.697750e+00       4.559281e-02       5.967890e-01
       16800       3.128130e-01       1.416178e-02       1.501427e-01       2.260602e+00       4.635397e-02       5.394336e-01
       16900       1.771404e-01       1.182017e-02       8.951671e-02       1.098084e+00       2.264084e-02       3.112501e-01
       17000       1.033464e-01       6.198311e-03       5.390278e-02       5.807881e-01       2.795069e-02       2.122481e-01
       17100       1.706761e-01       1.015542e-02       9.276463e-02       9.831197e-01       6.833051e-02       3.369322e-01
       17200       3.078658e-01       2.089886e-02       1.583805e-01       2.539723e+00       3.838171e-02       5.049533e-01
       17300       2.070196e-01       1.636050e-02       9.616317e-02       1.897020e+00       8.074693e-02       3.567546e-01
       17400       2.960566e-01       1.646453e-02       1.483576e-01       1.466951e+00       7.300304e-02       4.914344e-01
       17500       4.480470e-01       5.788922e-02       2.491378e-01       2.320661e+00       5.863615e-02       7.294568e-01
       17600       4.026201e-01       1.404932e-02       2.187532e-01       2.580528e+00       9.651921e-02       6.433516e-01
       17700       2.773870e-01       5.086385e-02       1.610399e-01       2.558637e+00       6.893359e-02       5.298173e-01
       17800       4.639718e-01       5.541651e-02       2.531429e-01       2.658369e+00       8.598788e-02       8.347599e-01
       17900       2.703281e-01       1.506587e-02       1.406650e-01       2.783596e+00       2.924061e-02       5.021166e-01
       18000       1.169752e-01       9.989745e-03       6.218540e-02       1.279790e+00       3.339186e-02       2.854514e-01
       18100       2.562704e-01       2.000165e-02       1.246794e-01       1.667769e+00       5.629908e-02       4.302075e-01
       18200       1.801294e-01       1.220631e-02       9.377537e-02       1.764337e+00       6.315399e-02       3.462453e-01
       18300       2.216207e-01       2.021426e-02       1.121472e-01       1.387457e+00       2.911754e-02       4.119773e-01
       18400       1.414796e-01       3.014684e-03       7.661098e-02       1.651970e+00       5.001933e-02       2.939913e-01
       18500       4.321722e-01       2.637712e-02       2.186085e-01       2.809906e+00       2.792185e-02       6.825705e-01
       18600       2.628866e-01       3.761043e-02       1.356232e-01       1.993821e+00       4.218407e-02       4.347724e-01
       18700       2.811450e-01       2.284846e-02       1.463913e-01       2.167582e+00       6.982346e-02       5.418211e-01
       18800       3.245579e-01       1.415745e-02       1.495326e-01       2.434477e+00       4.874497e-02       5.567824e-01
       18900       3.528476e-01       2.751619e-02       1.992333e-01       1.865197e+00       6.687856e-02       6.303105e-01
       19000       2.783547e-01       3.008894e-02       1.495981e-01       2.143435e+00       6.677627e-02       5.183505e-01
       19100       2.165130e-01       1.638855e-02       1.167093e-01       2.444445e+00       7.166721e-02       4.637003e-01
       19200       2.392506e-01       8.085115e-03       1.245446e-01       1.998473e+00       4.862390e-02       4.410663e-01
       19300       2.818727e-01       2.510246e-02       1.544639e-01       1.974681e+00       5.118339e-02       4.809601e-01
       19400       4.457707e-01       9.964476e-02       2.697789e-01       2.625739e+00       3.446648e-02       7.412801e-01
       19500       1.398527e-01       1.025603e-02       6.915840e-02       1.395370e+00       4.333487e-02       2.777875e-01
       19600       1.756182e-01       1.998925e-02       9.562502e-02       2.635944e+00       3.580424e-02       3.468662e-01
       19700       2.000322e-01       9.336937e-03       1.044225e-01       1.540973e+00       4.419536e-02       3.781076e-01
       19800       1.453241e-01       9.907167e-03       7.272243e-02       1.255386e+00       4.395717e-02       2.686761e-01
       19900       1.752231e-01       1.020893e-02       8.782732e-02       1.388052e+00       2.820016e-02       3.310546e-01
       20000       1.953867e-01       2.540203e-03       9.960465e-02       1.654859e+00       4.138414e-02       3.934191e-01
       20100       1.606713e-01       3.160833e-02       9.973549e-02       1.093246e+00       2.495334e-02       3.337977e-01
       20200       2.620018e-01       3.434220e-02       1.418608e-01       1.621496e+00       7.779648e-02       5.147683e-01
       20300       1.667206e-01       4.317606e-03       8.090683e-02       1.961418e+00       5.716979e-02       3.452453e-01
       20400       2.087778e-01       1.439064e-02       1.174078e-01       1.778939e+00       9.538507e-02       4.501407e-01
       20500       2.933557e-01       3.018414e-02       1.590297e-01       2.001208e+00       3.047044e-02       5.462105e-01
       20600       1.779504e-01       2.066004e-02       9.322005e-02       1.691886e+00       5.007421e-02       3.292347e-01
       20700       5.946188e-01       2.649256e-02       2.896576e-01       2.744654e+00       8.114581e-02       9.206430e-01
       20800       2.815781e-01       4.566413e-02       1.624807e-01       1.876831e+00       5.072939e-02       5.740128e-01
       20900       1.875753e-01       3.692477e-03       1.062302e-01       1.428000e+00       5.488895e-02       3.824203e-01
       21000       2.003981e-01       1.257843e-02       1.000976e-01       1.680109e+00       2.995637e-02       3.561167e-01
       21100       1.431200e-01       8.042844e-03       7.549697e-02       1.554929e+00       4.453964e-02       3.100836e-01
       21200       2.588428e-01       1.231623e-02       1.308537e-01       1.575682e+00       5.146564e-02       4.523046e-01
       21300       1.586325e-01       3.238661e-03       8.024851e-02       1.714799e+00       4.032533e-02       2.855133e-01
       21400       1.095676e-01       9.696818e-03       5.758192e-02       8.268323e-01       4.309338e-02       2.351474e-01
       21500       1.345715e-01       1.782372e-03       6.962085e-02       1.828094e+00       1.990968e-02       2.665249e-01
       21600       2.239354e-01       9.716443e-03       1.109040e-01       1.132342e+00       3.966504e-02       3.936009e-01
       21700       2.578321e-01       2.243794e-02       1.448865e-01       1.602529e+00       4.433881e-02       4.601226e-01
       21800       3.295655e-01       5.222333e-03       1.787697e-01       2.452316e+00       7.666004e-02       5.973657e-01
       21900       2.107379e-01       6.512258e-03       1.011741e-01       1.392462e+00       3.004799e-02       3.462318e-01
       22000       2.503757e-01       4.150971e-02       1.390725e-01       1.535718e+00       7.651941e-02       4.666130e-01
       22100       3.858434e-01       1.950314e-02       2.093848e-01       2.593059e+00       3.289986e-02       6.469976e-01
       22200       2.616598e-01       7.340968e-03       1.297286e-01       1.618953e+00       8.213887e-02       4.824292e-01
       22300       1.751282e-01       1.848399e-02       8.855703e-02       1.145092e+00       4.430699e-02       3.184019e-01
       22400       1.770391e-01       3.882322e-02       1.024410e-01       1.771392e+00       4.000829e-02       3.509023e-01
       22500       2.372986e-01       2.143123e-02       1.228581e-01       1.911344e+00       7.739966e-02       4.379466e-01
       22600       2.953159e-01       1.885360e-02       1.653234e-01       2.394678e+00       6.960374e-02       5.461047e-01
       22700       1.819464e-01       2.510069e-02       9.832954e-02       2.000636e+00       2.057746e-02       3.726394e-01
       22800       2.909833e-01       2.062510e-02       1.559785e-01       2.466141e+00       5.650098e-02       5.504949e-01
       22900       1.127528e-01       1.687072e-02       6.803817e-02       7.312365e-01       3.769001e-02       2.452929e-01
       23000       3.459954e-01       1.391182e-02       1.665811e-01       2.057402e+00       5.674591e-02       5.554976e-01
       23100       2.403982e-01       5.657221e-02       1.402523e-01       1.827536e+00       4.202994e-02       4.461836e-01
       23200       3.380274e-01       1.623133e-02       1.877337e-01       2.009554e+00       4.259224e-02       6.056170e-01
       23300       1.429460e-01       1.598496e-02       7.516024e-02       1.120125e+00       4.434455e-02       2.945878e-01
       23400       2.155119e-01       4.995948e-02       1.260433e-01       2.785441e+00       6.224400e-02       4.408153e-01
       23500       3.318570e-01       4.237718e-02       1.746055e-01       2.116079e+00       3.194689e-02       6.028813e-01
       23600       2.918908e-01       1.199734e-03       1.448076e-01       2.114105e+00       2.920863e-02       5.076171e-01
       23700       8.305484e-02       1.201806e-02       4.870375e-02       8.377063e-01       5.564311e-02       2.440914e-01
       23800       2.861578e-01       4.020021e-02       1.557526e-01       1.960231e+00       4.148536e-02       5.174271e-01
       23900       3.121209e-01       1.442254e-02       1.609507e-01       2.129534e+00       6.738103e-02       5.590998e-01
       24000       4.192900e-01       1.497102e-02       2.370503e-01       2.612550e+00       9.381374e-02       7.447812e-01
       24100       2.726283e-01       1.519197e-02       1.409095e-01       1.533403e+00       5.690258e-02       4.428732e-01
       24200       2.634652e-01       1.300023e-02       1.392834e-01       1.608872e+00       7.219584e-02       4.592608e-01
       24300       3.088326e-01       2.015159e-02       1.582435e-01       1.842843e+00       6.961945e-02       5.258950e-01
       24400       2.834669e-01       1.186573e-02       1.598850e-01       2.349514e+00       5.282550e-02       5.009826e-01
       24500       2.652571e-01       4.039889e-02       1.534498e-01       2.161516e+00       7.077188e-02       5.026006e-01
       24600       2.377079e-01       2.534990e-02       1.378409e-01       1.670841e+00       5.959083e-02       4.593764e-01
       24700       1.217552e-01       7.692807e-03       5.815888e-02       8.137611e-01       4.566168e-02       2.616977e-01
       24800       2.637047e-01       2.527447e-02       1.389410e-01       1.462316e+00       4.964901e-02       4.698999e-01
       24900       1.586878e-01       6.356036e-03       8.357859e-02       7.841849e-01       3.868277e-02       2.779529e-01
       25000       2.612179e-01       2.177186e-02       1.385351e-01       2.493102e+00       6.893676e-02       4.689099e-01
       25100       2.776455e-01       4.257142e-02       1.504428e-01       2.686828e+00       3.042049e-02       4.966333e-01
       25200       4.433732e-01       5.247346e-02       2.542653e-01       2.404533e+00       5.775336e-02       7.903622e-01
       25300       3.182414e-01       1.856803e-02       1.618876e-01       1.834381e+00       7.073187e-02       5.069487e-01
       25400       2.687418e-01       1.719762e-02       1.403795e-01       1.363595e+00       7.036434e-02       4.206900e-01
       25500       4.333520e-01       2.679113e-02       2.297093e-01       2.198087e+00       1.326016e-01       6.228088e-01
       25600       4.428628e-01       1.686032e-02       2.302254e-01       1.525258e+00       4.461369e-02       6.551529e-01
       25700       2.744715e-01       1.641393e-02       1.387949e-01       1.641286e+00       6.812986e-02       4.805008e-01
       25800       2.393136e-01       2.833462e-02       1.366055e-01       2.770673e+00       2.982421e-02       4.577397e-01
       25900       3.738183e-01       4.546628e-03       1.906046e-01       2.538239e+00       5.208342e-02       6.308599e-01
       26000       2.402490e-01       4.305486e-02       1.344663e-01       2.003290e+00       4.871347e-02       4.907386e-01
       26100       1.428199e-01       1.170507e-02       7.072500e-02       1.406061e+00       3.109627e-02       2.964861e-01
       26200       2.780296e-01       1.986280e-02       1.398572e-01       1.600433e+00       6.659689e-02       4.766858e-01
       26300       3.799647e-01       3.597426e-02       2.002314e-01       1.716016e+00       8.299672e-02       6.610191e-01
       26400       1.548471e-01       1.198594e-03       7.825046e-02       5.734739e-01       7.505545e-02       3.037531e-01
       26500       3.305993e-01       5.288106e-02       1.873743e-01       2.587954e+00       7.343029e-02       5.623884e-01
       26600       4.180670e-01       1.440306e-02       2.287890e-01       2.789662e+00       8.844387e-02       6.893386e-01
