#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       51000       2.503372e-01       1.419749e-02       1.253805e-01       1.482558e+00       9.795817e-02       4.443060e-01
       51100       5.286427e-01       5.538063e-02       2.917714e-01       1.843451e+00       9.304334e-02       8.140436e-01
       51200       2.385672e-01       5.267503e-03       1.243350e-01       1.775368e+00       4.203592e-02       4.489840e-01
       51300       3.349043e-01       4.102984e-03       1.750532e-01       2.674578e+00       6.698655e-02       6.104650e-01
       51400       3.322691e-01       2.449732e-02       1.761487e-01       1.731170e+00       6.851123e-02       5.962545e-01
       51500       4.069332e-01       1.388470e-02       1.993718e-01       1.731632e+00       1.207061e-01       6.233629e-01
       51600       4.231893e-01       3.924736e-02       2.316268e-01       2.456861e+00       7.769544e-02       7.213728e-01
       51700       2.336182e-01       1.272717e-02       1.298741e-01       1.945308e+00       6.664776e-02       4.559836e-01
       51800       2.095960e-01       4.302623e-03       9.883988e-02       1.440700e+00       4.928327e-02       3.645035e-01
       51900       4.558571e-01       1.969913e-02       2.334210e-01       2.662866e+00       8.167748e-02       7.317172e-01
       52000       2.199077e-01       2.034000e-03       1.105131e-01       1.836941e+00       4.091830e-02       3.998642e-01
       52100       4.518935e-01       3.874960e-02       2.349227e-01       3.091718e+00       6.575367e-02       7.719229e-01
       52200       1.614728e-01       1.046113e-02       8.097915e-02       9.186447e-01       7.167646e-02       3.424875e-01
       52300       4.500093e-01       3.939051e-02       2.445246e-01       2.392394e+00       6.151916e-02       7.573527e-01
       52400       4.564366e-01       5.113140e-02       2.408132e-01       2.164032e+00       4.152918e-02       7.095943e-01
       52500       4.151486e-01       2.306475e-02       2.387249e-01       1.832060e+00       1.029719e-01       6.488733e-01
       52600       3.406561e-01       6.158354e-02       1.859312e-01       1.867165e+00       5.862848e-02       5.823106e-01
       52700       3.535046e-01       3.125727e-02       2.085841e-01       1.936518e+00       5.177030e-02       6.277787e-01
       52800       5.105446e-01       2.780525e-02       2.823723e-01       2.963786e+00       6.871641e-02       8.494247e-01
       52900       4.284934e-01       2.863098e-02       2.271357e-01       1.877554e+00       8.257464e-02       6.658283e-01
       53000       3.217745e-01       2.294017e-02       1.798444e-01       2.492207e+00       4.131636e-02       5.920360e-01
       53100       4.068828e-01       1.522554e-02       2.071752e-01       2.089270e+00       2.315827e-02       6.907774e-01
       53200       1.451510e-01       1.270024e-02       8.077000e-02       1.748455e+00       4.083861e-02       2.970161e-01
       53300       3.539402e-01       2.529409e-02       1.841475e-01       2.067348e+00       9.827383e-02       6.160158e-01
       53400       2.529996e-01       4.618168e-03       1.337948e-01       1.617738e+00       8.346383e-02       4.705766e-01
       53500       3.962755e-01       4.220310e-02       1.984011e-01       2.017408e+00       6.499549e-02       6.077925e-01
       53600       3.899775e-01       2.396601e-02       1.978285e-01       2.168623e+00       9.004178e-02       6.408274e-01
       53700       3.633183e-01       3.623552e-02       1.980120e-01       3.129947e+00       8.056931e-02       6.423000e-01
       53800       2.981298e-01       7.570463e-03       1.519953e-01       1.671135e+00       1.014932e-01       4.868677e-01
       53900       4.172867e-01       9.887630e-03       2.349674e-01       2.627887e+00       7.658875e-02       7.670072e-01
       54000       5.950157e-01       6.675818e-02       3.178642e-01       2.335930e+00       7.548889e-02       9.067224e-01
       54100       3.389373e-01       3.564098e-02       1.799391e-01       1.791314e+00       1.086015e-01       5.873865e-01
       54200       2.674515e-01       1.197368e-02       1.508310e-01       1.912786e+00       6.040921e-02       4.933693e-01
       54300       4.658950e-01       3.814079e-02       2.421564e-01       2.822931e+00       1.103925e-01       7.563280e-01
       54400       4.228335e-01       3.460003e-02       2.387138e-01       1.971387e+00       1.210672e-01       7.302017e-01
       54500       5.304871e-01       1.344261e-02       2.653966e-01       2.154409e+00       4.082803e-02       8.454903e-01
       54600       3.145659e-01       6.143325e-02       1.767090e-01       1.833097e+00       3.565918e-02       5.341916e-01
       54700       3.300752e-01       1.333776e-02       1.777837e-01       1.555554e+00       6.913454e-02       5.504341e-01
       54800       3.720487e-01       2.083706e-02       2.040278e-01       2.947910e+00       4.718858e-02       6.419148e-01
       54900       3.275397e-01       1.064887e-02       1.731024e-01       2.452575e+00       5.545910e-02       4.964871e-01
       55000       2.294817e-01       1.284726e-02       1.300906e-01       2.270755e+00       4.325848e-02       4.305554e-01
       55100       3.631198e-01       2.046938e-02       1.974293e-01       1.254031e+00       5.685162e-02       5.901733e-01
       55200       2.699314e-01       1.924175e-02       1.364910e-01       1.972157e+00       8.273494e-02       4.674348e-01
       55300       3.286752e-01       1.531315e-02       1.646615e-01       1.549815e+00       4.616018e-02       4.958918e-01
       55400       4.650193e-01       1.351703e-02       2.389483e-01       2.392779e+00       6.742827e-02       7.377815e-01
       55500       5.414996e-01       3.586833e-02       2.952802e-01       2.456422e+00       6.388986e-02       7.885899e-01
       55600       4.885347e-01       2.316145e-02       2.387361e-01       1.651814e+00       1.093966e-01       7.671923e-01
       55700       4.152855e-01       1.477164e-02       2.176780e-01       1.951812e+00       8.724038e-02       7.195620e-01
       55800       5.992772e-01       4.302394e-02       2.947034e-01       2.833036e+00       8.036921e-02       8.768038e-01
       55900       3.558314e-01       2.344831e-02       1.954609e-01       1.952236e+00       9.102858e-02       6.351140e-01
       56000       3.410375e-01       1.247111e-02       1.611358e-01       1.899831e+00       4.363933e-02       4.974032e-01
       56100       2.569604e-01       2.936864e-02       1.428489e-01       1.632536e+00       8.062281e-02       4.784905e-01
       56200       3.492545e-01       5.443962e-02       1.835484e-01       1.769273e+00       7.226045e-02       5.883820e-01
       56300       3.626115e-01       2.412004e-02       2.019865e-01       2.398399e+00       5.503092e-02       6.031190e-01
       56400       3.693146e-01       1.878803e-02       1.888247e-01       1.784625e+00       6.931465e-02       5.595464e-01
       56500       3.335488e-01       4.138999e-02       1.906301e-01       1.651847e+00       2.680881e-02       5.390059e-01
       56600       6.673029e-01       1.474643e-02       3.594338e-01       2.909540e+00       4.000122e-02       1.023503e+00
       56700       4.918912e-01       8.802092e-02       2.783004e-01       2.802883e+00       8.811735e-02       7.777237e-01
       56800       2.456873e-01       1.327759e-02       1.411131e-01       2.114834e+00       7.430898e-02       4.888027e-01
       56900       6.321183e-01       2.661540e-02       3.373754e-01       2.177511e+00       5.985672e-02       8.756753e-01
       57000       6.169866e-01       1.270240e-02       3.213879e-01       1.658328e+00       1.960144e-01       8.303548e-01
       57100       7.241402e-01       4.623941e-02       3.961151e-01       2.974754e+00       7.531396e-02       9.984501e-01
       57200       3.911846e-01       5.562333e-02       2.154876e-01       2.228920e+00       3.865777e-02       6.538513e-01
       57300       1.862720e-01       1.270361e-03       9.066322e-02       9.116913e-01       7.134897e-02       3.474034e-01
       57400       2.685855e-01       5.985019e-03       1.390549e-01       1.862449e+00       5.765401e-02       4.896474e-01
       57500       2.517580e-01       8.502633e-03       1.155180e-01       1.923821e+00       3.214195e-02       3.375634e-01
       57600       3.439490e-01       1.855973e-02       1.838569e-01       2.844823e+00       5.214958e-02       5.769917e-01
       57700       2.474257e-01       1.598361e-02       1.266038e-01       1.234255e+00       4.000262e-02       4.098908e-01
       57800       3.218751e-01       2.868934e-02       1.648244e-01       2.128152e+00       6.718956e-02       5.568912e-01
       57900       3.782291e-01       3.179976e-02       2.027987e-01       1.870253e+00       4.178179e-02       6.782473e-01
       58000       4.064774e-01       5.716746e-03       1.996476e-01       1.725615e+00       1.124649e-01       5.949067e-01
       58100       5.653001e-01       4.321314e-02       3.196360e-01       2.428063e+00       8.972200e-02       8.855106e-01
       58200       3.012586e-01       1.508827e-02       1.526483e-01       1.931204e+00       7.873527e-02       5.486822e-01
       58300       6.308549e-01       2.325291e-02       3.313743e-01       2.770590e+00       9.900076e-02       9.702995e-01
       58400       2.978922e-01       5.390407e-02       1.791620e-01       2.255677e+00       9.149890e-02       4.634431e-01
       58500       5.311680e-01       1.077454e-01       3.094870e-01       2.876822e+00       1.090384e-01       9.047216e-01
       58600       2.263593e-01       1.741749e-02       1.301855e-01       2.329512e+00       5.840928e-02       4.772331e-01
       58700       2.879827e-01       6.629182e-03       1.561190e-01       2.010395e+00       5.550897e-02       5.217966e-01
       58800       2.382783e-01       1.183177e-02       1.284160e-01       1.658140e+00       6.666585e-02       4.371135e-01
       58900       3.757464e-01       4.496645e-02       2.063374e-01       1.546236e+00       5.923573e-02       6.166919e-01
       59000       3.478238e-01       1.766194e-02       1.812149e-01       1.760195e+00       2.161138e-02       5.509667e-01
       59100       3.394432e-01       1.662564e-03       1.627371e-01       2.389973e+00       1.004315e-01       5.388914e-01
       59200       2.327038e-01       3.831101e-02       1.217679e-01       1.316202e+00       4.601846e-02       3.831104e-01
       59300       4.091515e-01       4.193181e-02       1.966673e-01       1.644335e+00       7.756844e-02       5.794697e-01
       59400       4.352984e-01       2.083078e-02       2.120849e-01       1.841194e+00       6.795073e-02       5.771420e-01
       59500       5.498513e-01       2.127976e-02       3.073555e-01       3.085515e+00       9.715304e-02       8.905364e-01
       59600       2.726211e-01       1.483235e-02       1.468282e-01       1.862762e+00       6.560411e-02       5.230111e-01
       59700       3.454288e-01       5.163984e-02       1.911027e-01       1.889648e+00       4.226764e-02       6.081189e-01
       59800       3.596049e-01       1.323881e-02       2.091929e-01       1.746572e+00       4.450616e-02       7.001224e-01
       59900       4.132045e-01       5.539133e-02       2.202730e-01       3.169782e+00       8.817533e-02       6.870637e-01
       60000       2.954285e-01       1.040934e-02       1.343938e-01       1.665756e+00       4.944028e-02       4.440180e-01
       60100       2.128890e-01       6.688245e-03       1.174559e-01       1.777313e+00       7.438197e-02       4.026844e-01
       60200       3.326528e-01       6.221540e-03       1.855892e-01       2.790587e+00       5.161793e-02       5.647124e-01
       60300       3.594947e-01       5.860266e-03       1.881323e-01       1.707827e+00       9.825538e-02       5.974336e-01
       60400       1.663069e-01       1.439760e-02       9.146080e-02       1.066125e+00       5.639848e-02       3.226721e-01
       60500       5.231375e-01       2.641778e-02       2.894365e-01       3.123670e+00       6.837524e-02       8.598261e-01
       60600       5.356327e-01       3.118065e-02       2.775841e-01       2.833972e+00       9.677909e-02       8.125068e-01
       60700       3.442631e-01       7.272682e-02       1.962142e-01       2.619210e+00       9.545007e-02       5.933691e-01
       60800       5.011765e-01       3.223551e-02       2.830678e-01       2.095951e+00       1.013090e-01       8.144055e-01
       60900       5.273453e-01       4.454633e-02       2.781425e-01       2.294686e+00       6.393886e-02       8.050585e-01
       61000       3.226783e-01       1.055943e-02       1.662342e-01       2.242198e+00       3.349926e-02       5.261247e-01
       61100       2.803292e-01       2.105332e-02       1.456997e-01       1.464273e+00       3.094319e-02       4.667246e-01
       61200       4.440935e-01       2.869113e-02       2.102822e-01       1.540897e+00       4.634256e-02       6.278308e-01
       61300       4.775398e-01       3.468623e-02       2.489349e-01       3.110179e+00       8.401529e-02       7.173559e-01
       61400       2.775575e-01       2.723040e-02       1.553101e-01       1.779767e+00       8.904737e-02       4.679087e-01
       61500       2.102876e-01       2.343037e-02       1.042722e-01       2.372065e+00       3.747790e-02       4.194704e-01
       61600       3.230369e-01       4.733405e-02       1.899422e-01       2.421191e+00       6.336151e-02       5.961319e-01
       61700       4.784990e-01       5.819059e-02       2.561976e-01       3.512849e+00       4.696960e-02       6.897928e-01
       61800       3.596741e-01       1.674138e-02       1.711204e-01       1.740505e+00       4.057434e-02       5.517045e-01
       61900       3.337680e-01       2.139576e-02       1.621699e-01       2.850132e+00       6.679332e-02       5.728257e-01
       62000       3.025964e-01       1.096115e-02       1.626349e-01       2.606062e+00       4.512889e-02       5.508895e-01
       62100       5.231153e-01       3.657876e-02       2.958125e-01       2.990007e+00       1.237205e-01       8.884411e-01
       62200       5.105845e-01       1.587521e-02       2.737490e-01       2.352074e+00       1.305760e-01       7.603679e-01
       62300       4.146677e-01       5.405188e-02       2.329835e-01       2.007118e+00       6.141494e-02       6.523130e-01
       62400       7.281768e-01       3.269817e-02       3.612429e-01       2.085720e+00       1.120691e-01       1.034431e+00
       62500       3.815977e-01       4.263277e-02       2.138530e-01       2.256703e+00       7.518975e-02       6.323988e-01
       62600       4.251993e-01       1.801492e-02       2.462172e-01       2.135549e+00       5.946109e-02       6.598208e-01
       62700       5.299451e-01       3.317173e-02       2.636026e-01       2.837872e+00       1.103837e-01       8.081971e-01
       62800       3.671534e-01       3.607053e-02       2.050899e-01       1.677695e+00       5.100985e-02       6.462410e-01
       62900       3.630239e-01       2.097075e-02       2.041580e-01       2.738450e+00       8.675565e-02       6.278607e-01
       63000       3.846529e-01       2.051765e-02       2.003114e-01       1.603267e+00       7.932632e-02       6.281365e-01
       63100       3.632091e-01       3.384452e-02       1.825846e-01       2.418020e+00       5.683252e-02       5.816147e-01
       63200       2.871833e-01       4.761955e-03       1.428328e-01       2.358136e+00       8.794190e-02       5.052284e-01
       63300       3.839237e-01       3.296587e-02       2.103034e-01       1.961194e+00       5.703827e-02       6.426566e-01
       63400       3.804987e-01       1.639380e-02       1.934266e-01       2.108054e+00       2.702865e-02       5.586919e-01
       63500       5.531803e-01       5.831661e-03       2.734013e-01       2.187038e+00       6.000333e-02       8.628869e-01
       63600       6.351727e-01       1.618462e-02       3.118654e-01       2.896655e+00       1.140109e-01       8.169322e-01
       63700       4.677731e-01       3.888973e-02       2.366545e-01       2.670526e+00       1.148222e-01       7.301651e-01
       63800       3.162827e-01       8.528551e-03       1.758383e-01       1.487940e+00       5.181373e-02       5.331239e-01
       63900       4.602441e-01       9.630129e-02       2.744536e-01       1.884073e+00       1.016302e-01       7.801392e-01
       64000       4.247835e-01       3.692342e-02       2.238803e-01       1.806609e+00       1.042920e-01       7.163483e-01
       64100       3.372117e-01       1.309892e-02       1.822225e-01       2.519799e+00       5.673536e-02       5.876512e-01
       64200       2.716270e-01       2.567221e-02       1.502576e-01       1.868958e+00       9.543339e-02       5.310333e-01
       64300       4.288204e-01       2.771571e-03       2.068302e-01       1.797133e+00       7.569813e-02       6.596467e-01
       64400       4.612826e-01       1.458473e-02       2.230148e-01       1.642930e+00       6.766123e-02       7.178609e-01
       64500       1.827407e-01       1.625018e-02       1.030030e-01       1.799838e+00       7.940766e-02       3.945160e-01
       64600       3.315194e-01       3.891687e-02       1.696006e-01       2.763096e+00       4.093457e-02       5.670546e-01
       64700       2.733992e-01       2.781867e-02       1.453544e-01       1.389797e+00       1.304240e-01       5.214087e-01
       64800       4.081544e-01       2.598134e-02       2.093387e-01       2.189106e+00       9.546676e-02       6.730839e-01
       64900       3.629483e-01       2.415043e-02       1.905166e-01       2.112913e+00       8.114620e-02       6.446820e-01
       65000       4.584330e-01       3.916586e-02       2.616521e-01       3.268371e+00       8.345503e-02       8.255120e-01
       65100       5.990845e-01       4.173462e-02       2.979624e-01       2.257105e+00       6.643644e-02       7.595729e-01
       65200       5.217658e-01       1.054312e-02       2.529421e-01       1.737435e+00       1.068822e-01       7.490613e-01
       65300       4.303101e-01       4.918416e-03       2.104400e-01       2.026038e+00       7.150874e-02       6.334020e-01
       65400       3.366333e-01       3.832739e-02       1.684564e-01       2.501575e+00       9.825277e-02       5.577579e-01
       65500       3.202312e-01       1.026396e-02       1.744366e-01       2.298376e+00       7.447912e-02       5.740795e-01
       65600       5.046744e-01       3.036421e-02       2.404175e-01       2.160013e+00       7.184102e-02       7.644443e-01
       65700       3.610912e-01       1.672777e-02       1.692525e-01       1.971681e+00       4.186230e-02       5.512100e-01
       65800       2.629299e-01       1.987571e-02       1.353886e-01       2.119519e+00       4.029330e-02       4.857085e-01
       65900       2.183475e-01       1.065165e-02       1.058312e-01       1.930848e+00       8.121741e-02       4.604970e-01
       66000       3.416800e-01       2.101573e-02       1.691618e-01       1.578539e+00       5.184466e-02       5.531673e-01
       66100       3.522586e-01       1.719472e-02       1.806330e-01       2.071407e+00       8.057613e-02       5.589751e-01
       66200       2.969338e-01       9.983272e-03       1.497235e-01       2.054041e+00       1.084375e-01       5.334670e-01
       66300       5.403749e-01       6.162316e-02       2.756016e-01       2.036207e+00       1.175501e-01       8.063154e-01
       66400       6.932166e-01       9.078625e-03       3.648980e-01       2.214133e+00       8.945737e-02       9.411166e-01
       66500       3.189562e-01       1.853591e-02       1.788784e-01       2.519358e+00       7.349893e-02       5.655344e-01
       66600       4.721366e-01       3.073863e-03       2.420495e-01       2.816952e+00       7.132109e-02       7.588952e-01
       66700       4.054288e-01       2.028393e-02       2.249161e-01       1.939787e+00       8.989630e-02       6.712761e-01
       66800       4.381830e-01       5.593074e-03       2.401064e-01       2.117868e+00       1.060904e-01       6.607546e-01
       66900       3.722674e-01       4.856422e-02       1.918581e-01       2.078014e+00       7.236382e-02       6.008421e-01
       67000       4.346314e-01       1.831078e-02       2.141981e-01       2.782689e+00       6.261567e-02       6.892382e-01
       67100       3.004954e-01       5.340282e-03       1.473568e-01       1.680233e+00       6.925347e-02       4.992548e-01
       67200       2.248904e-01       1.352048e-02       1.116854e-01       1.261291e+00       6.960877e-02       4.059651e-01
       67300       2.097252e-01       2.681636e-02       1.231026e-01       1.747016e+00       3.103951e-02       4.222938e-01
       67400       3.153414e-01       1.640563e-02       1.485328e-01       1.547893e+00       6.436502e-02       5.232884e-01
       67500       3.597991e-01       2.022495e-02       1.979423e-01       2.205923e+00       8.433986e-02       6.280532e-01
       67600       3.072460e-01       9.457382e-03       1.824327e-01       1.862619e+00       6.080776e-02       5.819628e-01
       67700       3.745794e-01       2.751403e-02       2.032241e-01       1.493060e+00       6.611272e-02       6.565659e-01
       67800       3.829047e-01       4.335980e-02       2.155075e-01       2.884491e+00       9.435952e-02       6.384546e-01
       67900       3.218755e-01       3.145478e-02       1.783880e-01       1.728631e+00       7.046856e-02       5.809547e-01
       68000       4.122954e-01       2.116812e-02       2.244512e-01       1.550140e+00       6.279252e-02       6.672861e-01
       68100       3.792784e-01       3.964072e-02       1.976600e-01       2.600484e+00       5.262232e-02       6.217445e-01
       68200       2.684711e-01       3.959191e-02       1.577194e-01       1.719483e+00       5.735001e-02       5.006506e-01
       68300       4.240369e-01       2.781892e-02       2.349390e-01       2.282009e+00       7.971440e-02       6.629283e-01
       68400       1.937655e-01       9.695416e-03       1.034342e-01       1.246881e+00       5.258885e-02       3.589695e-01
       68500       3.022514e-01       1.390768e-02       1.532167e-01       2.655370e+00       6.882487e-02       5.221235e-01
       68600       2.202092e-01       7.013666e-03       1.288426e-01       1.498359e+00       5.085265e-02       4.207558e-01
       68700       2.038338e-01       1.060506e-02       1.057097e-01       1.725068e+00       4.007139e-02       3.547970e-01
       68800       3.642859e-01       2.268753e-02       1.980884e-01       2.759558e+00       9.258394e-02       5.905009e-01
       68900       2.955624e-01       3.201558e-02       1.478989e-01       1.784726e+00       6.821021e-02       4.664858e-01
       69000       2.582130e-01       7.978500e-03       1.265198e-01       1.763990e+00       3.140178e-02       4.186220e-01
       69100       4.784922e-01       4.598169e-02       2.688335e-01       2.680660e+00       7.799198e-02       8.242559e-01
       69200       3.834650e-01       3.627065e-02       1.950111e-01       1.704351e+00       6.510826e-02       5.178122e-01
       69300       5.371234e-01       6.601595e-02       2.830456e-01       2.301426e+00       1.018425e-01       8.285124e-01
       69400       5.303854e-01       4.485229e-02       2.784578e-01       2.613990e+00       5.745754e-02       8.440021e-01
       69500       3.251372e-01       2.508131e-02       1.787640e-01       1.791193e+00       5.352272e-02       5.498824e-01
       69600       4.027804e-01       2.520307e-02       2.034755e-01       2.572835e+00       8.622389e-02       6.127094e-01
       69700       2.346159e-01       2.906457e-02       1.284292e-01       1.429512e+00       5.583261e-02       3.762031e-01
       69800       2.400623e-01       2.511055e-02       1.260096e-01       1.572078e+00       8.126462e-02       4.602155e-01
       69900       3.557293e-01       3.863577e-02       1.683290e-01       2.155828e+00       4.790545e-02       5.496521e-01
       70000       2.699404e-01       7.650369e-03       1.286699e-01       1.714392e+00       2.831198e-02       4.647787e-01
       70100       3.449547e-01       2.010861e-02       1.955626e-01       2.991594e+00       7.431967e-02       6.589696e-01
       70200       3.956239e-01       5.874646e-02       2.213299e-01       1.660128e+00       4.449730e-02       7.082708e-01
       70300       3.736616e-01       2.191925e-02       2.127965e-01       2.088895e+00       3.840887e-02       6.440701e-01
       70400       2.360341e-01       2.348629e-02       1.288428e-01       2.394274e+00       6.910346e-02       4.657934e-01
       70500       3.315100e-01       2.924405e-02       1.727338e-01       1.872567e+00       8.868669e-02       5.547208e-01
       70600       6.613497e-01       1.616838e-02       3.222164e-01       2.649860e+00       1.349232e-01       9.223359e-01
       70700       3.117834e-01       1.655862e-02       1.658099e-01       2.863544e+00       6.831568e-02       5.523068e-01
       70800       4.754982e-01       3.421974e-02       2.306090e-01       2.606953e+00       1.009609e-01       7.095823e-01
       70900       3.500247e-01       4.736361e-02       1.938162e-01       2.301538e+00       7.573223e-02       5.803417e-01
       71000       3.187405e-01       1.646958e-02       1.707281e-01       1.706014e+00       8.463018e-02       4.863860e-01
       71100       2.260825e-01       3.778098e-02       1.270261e-01       3.010759e+00       3.768981e-02       4.711720e-01
       71200       1.844089e-01       1.374338e-03       9.270611e-02       1.384514e+00       4.951940e-02       3.499386e-01
       71300       2.006794e-01       1.364940e-02       1.071209e-01       1.509448e+00       2.439564e-02       4.015691e-01
       71400       2.199681e-01       1.681533e-02       1.046807e-01       1.127604e+00       3.461888e-02       3.805419e-01
       71500       1.055653e-01       8.771728e-03       5.356244e-02       1.175852e+00       3.461159e-02       2.290586e-01
       71600       2.369053e-01       2.007148e-02       1.170975e-01       1.537339e+00       5.359911e-02       4.445766e-01
       71700       3.644327e-01       3.347330e-02       1.878104e-01       2.078582e+00       5.412174e-02       6.047824e-01
       71800       4.267117e-01       5.838390e-03       2.001671e-01       1.697380e+00       6.812116e-02       6.622801e-01
       71900       3.839070e-01       1.834576e-02       2.063705e-01       1.605516e+00       7.860590e-02       5.895526e-01
       72000       4.112823e-01       2.740356e-02       2.158213e-01       2.334647e+00       4.937023e-02       6.121300e-01
       72100       2.463800e-01       1.160709e-02       1.347208e-01       1.354479e+00       5.816176e-02       4.585513e-01
       72200       4.221196e-01       3.520000e-02       2.303313e-01       2.039555e+00       8.289635e-02       7.278492e-01
       72300       4.492310e-01       2.616608e-02       2.450105e-01       3.140821e+00       7.817939e-02       7.564938e-01
       72400       4.377020e-01       2.771876e-02       2.284129e-01       2.658781e+00       6.113969e-02       7.348562e-01
       72500       3.036162e-01       4.023930e-02       1.695526e-01       1.975101e+00       4.842900e-02       5.208553e-01
       72600       2.532136e-01       1.267569e-02       1.377074e-01       2.152332e+00       4.038358e-02       4.509266e-01
       72700       1.656436e-01       1.029403e-02       8.726739e-02       1.782687e+00       3.263896e-02       3.079303e-01
       72800       2.830422e-01       2.451639e-02       1.475802e-01       1.483945e+00       6.446473e-02       4.841781e-01
       72900       3.247189e-01       3.480142e-02       1.630692e-01       2.151628e+00       3.490285e-02       5.025839e-01
       73000       2.022960e-01       1.448976e-02       1.170133e-01       1.425758e+00       3.884553e-02       4.028785e-01
       73100       2.205444e-01       2.498084e-02       1.196900e-01       2.153580e+00       5.523002e-02       4.495847e-01
       73200       1.228465e-01       1.801216e-02       6.455283e-02       1.018499e+00       4.085789e-02       2.701120e-01
       73300       3.206568e-01       1.217869e-02       1.767567e-01       1.891481e+00       5.951421e-02       4.863860e-01
       73400       3.070872e-01       3.267099e-02       1.637338e-01       2.160011e+00       8.897585e-02       5.497041e-01
       73500       3.277277e-01       3.279960e-02       1.645673e-01       2.046788e+00       4.400212e-02       5.696801e-01
       73600       2.684277e-01       3.786355e-02       1.419667e-01       1.856309e+00       1.053732e-01       4.847698e-01
       73700       4.646224e-01       4.042390e-03       2.297260e-01       1.896274e+00       1.174556e-01       6.847053e-01
       73800       3.809958e-01       4.139551e-02       2.016034e-01       1.521063e+00       1.066275e-01       6.080617e-01
       73900       3.519368e-01       1.892578e-02       1.800663e-01       2.775969e+00       6.243289e-02       6.122927e-01
       74000       4.042335e-01       3.061346e-02       2.148153e-01       2.100497e+00       6.579286e-02       6.904317e-01
       74100       3.620491e-01       7.515211e-03       1.683283e-01       1.735248e+00       1.023881e-01       5.238257e-01
       74200       5.000655e-01       5.122035e-02       2.498633e-01       2.420931e+00       1.463492e-01       8.071406e-01
       74300       4.302594e-01       7.237383e-04       2.052139e-01       1.826721e+00       5.732780e-02       6.847327e-01
       74400       4.054759e-01       2.269558e-02       2.236777e-01       2.620298e+00       6.824729e-02       7.566936e-01
       74500       4.117134e-01       1.200953e-02       1.882432e-01       2.043819e+00       7.800547e-02       6.026730e-01
       74600       3.507514e-01       5.155359e-02       1.931819e-01       2.262004e+00       7.378240e-02       6.210753e-01
       74700       2.867440e-01       2.210149e-02       1.406822e-01       1.300144e+00       7.112639e-02       4.817967e-01
       74800       2.742662e-01       1.450138e-02       1.427593e-01       2.286154e+00       6.770604e-02       4.379832e-01
       74900       3.185278e-01       1.467510e-02       1.615645e-01       2.013467e+00       6.111491e-02       5.872006e-01
       75000       4.723548e-01       1.980424e-02       2.417436e-01       2.032228e+00       1.133963e-01       8.327602e-01
       75100       5.750737e-01       4.542179e-02       2.864716e-01       2.011242e+00       4.756639e-02       8.579325e-01
       75200       4.094270e-01       1.976479e-02       2.083364e-01       1.843677e+00       1.039598e-01       7.203086e-01
       75300       5.452052e-01       3.341211e-02       2.868313e-01       2.617309e+00       7.767983e-02       8.467957e-01
       75400       5.063025e-01       3.492951e-02       2.718164e-01       2.347466e+00       7.317348e-02       8.412202e-01
       75500       4.432267e-01       3.170804e-02       2.319915e-01       2.028348e+00       1.283844e-01       6.671070e-01
       75600       4.694402e-01       3.331226e-02       2.433628e-01       2.707566e+00       8.901540e-02       7.172478e-01
       75700       3.664867e-01       4.308299e-02       2.047301e-01       1.588416e+00       9.017285e-02       6.219948e-01
       75800       1.961660e-01       2.799988e-02       9.958853e-02       1.083446e+00       5.793619e-02       3.896588e-01
       75900       2.443304e-01       3.043563e-02       1.291228e-01       1.719796e+00       3.992284e-02       4.398250e-01
       76000       4.560524e-01       3.867176e-02       2.513425e-01       1.988934e+00       8.495244e-02       7.570209e-01
       76100       3.642439e-01       1.583905e-02       2.045980e-01       2.823040e+00       3.587300e-02       5.884552e-01
       76200       1.796838e-01       2.117996e-02       9.541562e-02       1.528335e+00       3.152548e-02       3.395686e-01
       76300       3.587477e-01       2.360065e-02       1.989825e-01       2.142855e+00       7.359168e-02       6.768200e-01
       76400       4.047247e-01       2.482897e-02       2.125900e-01       1.960493e+00       6.107427e-02       6.611194e-01
       76500       3.245613e-01       1.058856e-02       1.663595e-01       1.802578e+00       9.759887e-02       5.355774e-01
       76600       4.154002e-01       2.848986e-02       2.230461e-01       1.805298e+00       3.607703e-02       6.863223e-01
       76700       4.018313e-01       2.154511e-02       2.132055e-01       3.001267e+00       1.030202e-01       7.097417e-01
       76800       3.087741e-01       1.456103e-02       1.813371e-01       2.068787e+00       6.221646e-02       5.773101e-01
       76900       3.637160e-01       3.715153e-02       1.981675e-01       2.412548e+00       7.341739e-02       6.167985e-01
       77000       1.712037e-01       2.109639e-02       1.006650e-01       1.078717e+00       4.548613e-02       3.877682e-01
       77100       3.572898e-01       1.350674e-02       1.975652e-01       2.592570e+00       6.222685e-02       6.603993e-01
       77200       2.473059e-01       5.317256e-02       1.372838e-01       1.871637e+00       2.537580e-02       4.668761e-01
       77300       1.689446e-01       8.648117e-03       9.819839e-02       2.081466e+00       5.584905e-02       3.449230e-01
       77400       2.496846e-01       3.660131e-02       1.388566e-01       2.358712e+00       8.685794e-02       4.804170e-01
       77500       2.879595e-01       8.241974e-03       1.418319e-01       1.445879e+00       4.205314e-02       5.026886e-01
       77600       2.286933e-01       3.119281e-02       1.212090e-01       1.670145e+00       4.874205e-02       3.579687e-01
       77700       3.779855e-01       5.107972e-02       2.203323e-01       2.441029e+00       6.686326e-02       5.822762e-01
