#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
        5000       2.569601e-01       3.640357e-02       1.356269e-01       2.364729e+00       5.452929e-02       4.262574e-01
        5100       2.544602e-01       1.090636e-03       1.240199e-01       2.790734e+00       2.440265e-02       4.507676e-01
        5200       1.777761e-01       1.765610e-03       8.912087e-02       1.416123e+00       3.272683e-02       3.367947e-01
        5300       2.715924e-01       2.692653e-03       1.379396e-01       1.859073e+00       4.201176e-02       4.715379e-01
        5400       3.750825e-01       2.407448e-02       1.803344e-01       2.296207e+00       4.568872e-02       5.970052e-01
        5500       1.474237e-01       1.761929e-03       7.630257e-02       1.515980e+00       2.874210e-02       3.006915e-01
        5600       1.233493e-01       9.830232e-03       6.781201e-02       2.347178e+00       8.588424e-03       2.442712e-01
        5700       9.248182e-02       1.743238e-02       4.666468e-02       1.051633e+00       3.133360e-02       1.967373e-01
        5800       1.486769e-01       7.626665e-03       6.665760e-02       9.684555e-01       2.513410e-02       2.630185e-01
        5900       8.393160e-02       1.616944e-02       5.221004e-02       9.508314e-01       2.135265e-02       2.250101e-01
        6000       5.688854e-02       1.129293e-02       3.424205e-02       5.594197e-01       1.281813e-02       1.498383e-01
        6100       7.408260e-02       1.225714e-03       3.939413e-02       1.137254e+00       1.301357e-02       1.759873e-01
        6200       2.216937e-01       1.035025e-02       1.159058e-01       2.312938e+00       2.971428e-02       3.864244e-01
        6300       7.218342e-02       1.053726e-02       3.430549e-02       6.743356e-01       2.039661e-02       1.866926e-01
        6400       1.548269e-01       3.498547e-03       7.589905e-02       7.788715e-01       2.009070e-02       2.831066e-01
        6500       1.658769e-01       5.452149e-03       8.660897e-02       1.041516e+00       6.033079e-02       3.287692e-01
        6600       1.007984e-01       1.014783e-02       5.920787e-02       1.109321e+00       5.121336e-02       2.483707e-01
        6700       1.722069e-01       5.829276e-03       8.797302e-02       2.132354e+00       2.933495e-02       3.262936e-01
        6800       7.875993e-02       3.280712e-03       4.208132e-02       8.760981e-01       3.083916e-02       1.684164e-01
        6900       2.346053e-01       1.520052e-02       1.212803e-01       1.703996e+00       2.649441e-02       4.050990e-01
        7000       6.267389e-02       3.587142e-03       3.663775e-02       7.873175e-01       1.897557e-02       1.600735e-01
        7100       1.578233e-01       7.050726e-03       7.898551e-02       1.661661e+00       2.264356e-02       3.007552e-01
        7200       8.387719e-02       3.695405e-03       4.068902e-02       6.478564e-01       1.880441e-02       1.882754e-01
        7300       2.165718e-01       5.255636e-02       1.334750e-01       3.030218e+00       4.735307e-02       4.601075e-01
        7400       2.808637e-02       3.891815e-03       1.364625e-02       3.502633e-01       1.545306e-02       8.334822e-02
        7500       6.783099e-02       3.688030e-03       4.056970e-02       6.111405e-01       1.860191e-02       1.537785e-01
        7600       2.371741e-01       1.128900e-02       1.155220e-01       1.609648e+00       3.815246e-02       3.680507e-01
        7700       1.595189e-01       9.191140e-03       7.922112e-02       1.411713e+00       2.516689e-02       2.839645e-01
        7800       1.526200e-01       2.115914e-02       8.287960e-02       2.054918e+00       3.788785e-02       3.191408e-01
        7900       9.472520e-02       6.814908e-03       5.429146e-02       8.642716e-01       1.897752e-02       2.303890e-01
        8000       2.067636e-01       8.594047e-03       1.013927e-01       1.527722e+00       5.222703e-02       3.802813e-01
        8100       2.318989e-01       6.281630e-02       1.338542e-01       2.846724e+00       2.316698e-02       4.533690e-01
        8200       2.200622e-01       6.668142e-03       1.035077e-01       2.387619e+00       3.480062e-02       3.539549e-01
        8300       1.426680e-01       8.789907e-03       7.228012e-02       1.886528e+00       1.493555e-02       2.534474e-01
        8400       5.816510e-02       6.644616e-03       3.014809e-02       8.240815e-01       1.674225e-02       1.626663e-01
        8500       5.583409e-02       2.950057e-03       2.814108e-02       4.100038e-01       2.999124e-02       1.444045e-01
        8600       1.213675e-01       9.035564e-03       6.663333e-02       1.757743e+00       2.618905e-02       2.301393e-01
        8700       2.626430e-02       4.664407e-03       1.369311e-02       1.659275e-01       1.194090e-02       9.595854e-02
        8800       4.696242e-02       1.894910e-03       2.691347e-02       5.870723e-01       2.758599e-02       1.331943e-01
        8900       1.121599e-01       3.646174e-03       6.100158e-02       1.366289e+00       2.293676e-02       2.322402e-01
        9000       9.681823e-02       1.516056e-03       5.330027e-02       8.491826e-01       4.002994e-02       1.984203e-01
        9100       1.479734e-01       7.289293e-04       7.370440e-02       1.109578e+00       3.822653e-02       3.017410e-01
        9200       1.075096e-01       7.064912e-03       6.109607e-02       1.654315e+00       3.817388e-02       2.584081e-01
        9300       9.379314e-02       1.562203e-03       5.070561e-02       1.122163e+00       1.954126e-02       2.252874e-01
        9400       1.470648e-01       6.697837e-03       8.181001e-02       1.523462e+00       4.276987e-02       3.258736e-01
        9500       1.316047e-01       7.033769e-03       6.484198e-02       1.628023e+00       2.658989e-02       2.682577e-01
        9600       1.036076e-01       5.045897e-03       5.522145e-02       8.074068e-01       3.435784e-02       2.197575e-01
        9700       7.249909e-02       1.408493e-02       3.628360e-02       6.278596e-01       1.056928e-02       1.812538e-01
        9800       6.854139e-02       5.981945e-03       3.964262e-02       6.396076e-01       2.966027e-02       1.782354e-01
        9900       9.377568e-02       8.040500e-03       5.119268e-02       8.110300e-01       2.707955e-02       1.844983e-01
       10000       4.065260e-02       5.885375e-03       2.343988e-02       3.130649e-01       1.458863e-02       1.102138e-01
       10100       4.457181e-02       2.800277e-03       2.475863e-02       2.907404e-01       2.598812e-02       1.186788e-01
       10200       3.212795e-02       2.521560e-03       1.862703e-02       4.190743e-01       1.568813e-02       1.155166e-01
       10300       1.558815e-01       1.163121e-02       7.865787e-02       1.662793e+00       2.522313e-02       2.876580e-01
       10400       5.329308e-02       4.038903e-03       3.108902e-02       5.270774e-01       1.699073e-02       1.241709e-01
       10500       4.785056e-02       2.404011e-03       2.801421e-02       4.363309e-01       1.349998e-02       1.212027e-01
       10600       8.656800e-02       7.173342e-03       4.649527e-02       9.326242e-01       1.586094e-02       1.902730e-01
       10700       5.708969e-02       1.403777e-03       3.151269e-02       5.633219e-01       1.735587e-02       1.339298e-01
       10800       1.620244e-01       2.693267e-03       7.823048e-02       1.900109e+00       2.290356e-02       2.879736e-01
       10900       1.455321e-01       3.635652e-02       8.926298e-02       1.287634e+00       1.709986e-02       3.221221e-01
       11000       1.840937e-01       3.715416e-02       1.090797e-01       2.577537e+00       3.054767e-02       3.698974e-01
       11100       6.065334e-02       2.472412e-03       2.819332e-02       4.826795e-01       1.315462e-02       1.697298e-01
       11200       2.649344e-01       2.214617e-02       1.327558e-01       1.717563e+00       1.640765e-02       4.507510e-01
       11300       7.502100e-02       4.525255e-03       4.293887e-02       1.091178e+00       2.338373e-02       1.937033e-01
       11400       7.097537e-02       9.552909e-03       4.250264e-02       7.864345e-01       3.607364e-02       1.879913e-01
       11500       6.051710e-02       5.510277e-03       3.549627e-02       5.177759e-01       1.641873e-02       1.380008e-01
       11600       5.695662e-02       6.798472e-03       2.960735e-02       6.244213e-01       2.131218e-02       1.687754e-01
       11700       1.004116e-01       1.641327e-03       4.786801e-02       7.908940e-01       2.359488e-02       2.418025e-01
       11800       7.556396e-02       4.221019e-03       4.097679e-02       9.120050e-01       1.918951e-02       1.627857e-01
       11900       4.786400e-02       7.117688e-03       2.721381e-02       5.155728e-01       2.151112e-02       1.492308e-01
       12000       8.419605e-02       3.626684e-03       4.548601e-02       1.487906e+00       1.755371e-02       1.902543e-01
       12100       1.106703e-01       3.546991e-03       5.815417e-02       1.348633e+00       2.526557e-02       2.237585e-01
       12200       7.882957e-02       1.142026e-02       4.272519e-02       5.966045e-01       2.857962e-02       2.049028e-01
       12300       1.640386e-01       2.690320e-02       9.051065e-02       1.513079e+00       3.178444e-02       3.209990e-01
       12400       5.549031e-02       7.327863e-03       3.340548e-02       5.501689e-01       1.850655e-02       1.536625e-01
       12500       1.315625e-01       1.022640e-02       6.594006e-02       1.789420e+00       2.607262e-02       2.669564e-01
       12600       1.277949e-01       1.816008e-02       6.585280e-02       1.151322e+00       3.398819e-02       2.708841e-01
       12700       8.338533e-02       4.017271e-03       4.231696e-02       8.582417e-01       2.921262e-02       1.922020e-01
       12800       6.270688e-02       1.089289e-03       3.237156e-02       6.023002e-01       2.196067e-02       1.536787e-01
       12900       5.666117e-02       7.227053e-03       3.134375e-02       3.805939e-01       1.890250e-02       1.519824e-01
       13000       6.630398e-02       7.595021e-03       3.776529e-02       7.099520e-01       2.561954e-02       1.680749e-01
       13100       3.121321e-02       3.367211e-03       1.658303e-02       1.635811e-01       1.658326e-02       8.774651e-02
       13200       1.135794e-01       1.216620e-02       5.446636e-02       1.331637e+00       1.804118e-02       2.310144e-01
       13300       2.541670e-02       6.957239e-03       1.423181e-02       3.026514e-01       3.499023e-02       1.184852e-01
       13400       1.669304e-01       8.479747e-03       8.576563e-02       1.772664e+00       2.698715e-02       2.970075e-01
       13500       1.056570e-01       3.492278e-03       5.715067e-02       1.821543e+00       2.840474e-02       2.636718e-01
       13600       1.137308e-01       6.111184e-03       5.842236e-02       9.958267e-01       6.203239e-02       2.617785e-01
       13700       1.737867e-01       7.706332e-03       8.681464e-02       1.972819e+00       2.667925e-02       3.377134e-01
       13800       4.896387e-02       5.952743e-03       2.952757e-02       3.903590e-01       2.331393e-03       1.341522e-01
       13900       1.150993e-01       7.599502e-03       5.851749e-02       1.611564e+00       2.446360e-02       2.588081e-01
       14000       1.430837e-01       2.124253e-02       7.173809e-02       1.408562e+00       2.682595e-02       2.758055e-01
       14100       1.295363e-01       9.312173e-03       6.672026e-02       1.822996e+00       2.222166e-02       2.491433e-01
       14200       1.506318e-01       2.615424e-02       7.998867e-02       2.498162e+00       3.406629e-02       3.163861e-01
       14300       8.879598e-02       1.012984e-02       5.288751e-02       1.120901e+00       1.708136e-02       2.093922e-01
       14400       5.363206e-02       6.869897e-03       2.872724e-02       3.706345e-01       2.320043e-02       1.450479e-01
       14500       6.244343e-02       4.152750e-03       2.932565e-02       4.408247e-01       3.812644e-02       1.641353e-01
       14600       1.526224e-01       1.370105e-02       8.146689e-02       2.065828e+00       3.497377e-02       3.317328e-01
       14700       1.125165e-01       1.578270e-02       5.402138e-02       7.240208e-01       2.091556e-02       2.043670e-01
       14800       1.804357e-01       2.613638e-03       8.580200e-02       1.789873e+00       3.512219e-02       3.189348e-01
       14900       1.108534e-01       3.890401e-03       5.718978e-02       1.126347e+00       5.355862e-02       2.404131e-01
       15000       1.669919e-01       1.667577e-02       8.874547e-02       1.513238e+00       3.389969e-02       3.054641e-01
       15100       6.442856e-02       5.680713e-03       3.502581e-02       8.338090e-01       9.877786e-03       1.706402e-01
       15200       5.212598e-02       2.947971e-03       2.727455e-02       4.391816e-01       1.465859e-02       1.420694e-01
       15300       9.023928e-02       9.160623e-03       4.461456e-02       9.327899e-01       2.344089e-02       1.781028e-01
       15400       4.857934e-02       1.354310e-03       2.701417e-02       5.927080e-01       1.787401e-02       1.238836e-01
       15500       1.077976e-01       6.885663e-03       5.225041e-02       1.448703e+00       2.069395e-02       2.089141e-01
       15600       7.144046e-02       3.775079e-03       3.757195e-02       6.057338e-01       2.504056e-02       1.541758e-01
       15700       5.013309e-02       4.566731e-03       2.922645e-02       5.083675e-01       1.742112e-02       1.280838e-01
       15800       3.915357e-02       6.629322e-03       2.318253e-02       4.593826e-01       2.114775e-02       1.139843e-01
       15900       1.188394e-01       8.331358e-03       6.834191e-02       1.073781e+00       3.450421e-02       2.433785e-01
       16000       6.792805e-02       3.724083e-03       3.647625e-02       1.247259e+00       1.141514e-02       1.694269e-01
       16100       1.797822e-01       4.511696e-03       8.987385e-02       1.989216e+00       3.045039e-02       3.333583e-01
       16200       1.129162e-01       1.082928e-02       5.554651e-02       1.585219e+00       1.862260e-02       2.261763e-01
       16300       2.695193e-01       2.101076e-02       1.397657e-01       1.958786e+00       3.853659e-02       4.574221e-01
       16400       2.190900e-01       5.668060e-03       1.181550e-01       1.594227e+00       5.496569e-02       4.113970e-01
       16500       2.413022e-01       1.004155e-02       1.299473e-01       2.343836e+00       4.036801e-02       4.798099e-01
       16600       1.976297e-01       2.453421e-02       9.997016e-02       2.292148e+00       4.917585e-02       3.852775e-01
       16700       2.888397e-02       5.572022e-03       1.709794e-02       2.564966e-01       1.927046e-02       9.927450e-02
       16800       6.660756e-02       1.160899e-02       3.865772e-02       7.923785e-01       1.855910e-02       1.612333e-01
       16900       8.754305e-02       5.203954e-03       5.082478e-02       7.202939e-01       2.838151e-02       2.052037e-01
       17000       9.829890e-02       1.110403e-02       5.278433e-02       1.137273e+00       2.336546e-02       2.249665e-01
       17100       6.435065e-02       4.471181e-03       3.567050e-02       5.613196e-01       1.261250e-02       1.544375e-01
       17200       1.142165e-01       1.170441e-02       6.391446e-02       1.910565e+00       1.342840e-02       2.182306e-01
       17300       9.132308e-02       5.461480e-03       4.484577e-02       7.577779e-01       2.212702e-02       1.953089e-01
       17400       1.426131e-01       4.351737e-03       7.340960e-02       1.053485e+00       3.015446e-02       2.578262e-01
       17500       1.237531e-01       4.790541e-03       6.559770e-02       1.063485e+00       4.816507e-02       2.571335e-01
       17600       1.254030e-01       1.571189e-02       6.846846e-02       1.534436e+00       3.017749e-02       2.790483e-01
       17700       4.434263e-02       2.003711e-03       2.448093e-02       3.851194e-01       2.325845e-02       1.345242e-01
       17800       1.834028e-01       2.023396e-02       9.024134e-02       1.531166e+00       3.524173e-02       3.523226e-01
       17900       2.366598e-01       7.156185e-03       1.105849e-01       1.494544e+00       3.820457e-02       3.908280e-01
       18000       1.359584e-01       9.420799e-03       7.575447e-02       1.939762e+00       2.951982e-02       3.128774e-01
       18100       3.196548e-02       3.968954e-03       1.567032e-02       1.882558e-01       6.050096e-03       7.203555e-02
       18200       3.133604e-02       3.288331e-03       1.785942e-02       4.900706e-01       1.902273e-02       1.128182e-01
       18300       4.938347e-02       4.517748e-03       2.666567e-02       4.183620e-01       4.751417e-02       1.495896e-01
       18400       6.636918e-02       1.275815e-03       3.714954e-02       6.836590e-01       2.200155e-02       1.498388e-01
       18500       4.124027e-02       5.992908e-03       2.542945e-02       7.293320e-01       1.113504e-02       1.207577e-01
       18600       6.150425e-02       4.748856e-03       3.538024e-02       7.381551e-01       2.446248e-02       1.526684e-01
       18700       1.502469e-01       8.954105e-03       7.812852e-02       1.552775e+00       1.458837e-02       2.996017e-01
       18800       1.524823e-01       2.665641e-02       8.749461e-02       1.842809e+00       3.334079e-02       3.151753e-01
       18900       6.431049e-02       1.729035e-03       2.979833e-02       4.395854e-01       3.222926e-02       1.654210e-01
       19000       1.720197e-01       1.768572e-02       9.498262e-02       1.965674e+00       3.875932e-02       3.448389e-01
       19100       8.171631e-02       4.223596e-03       3.919313e-02       8.234135e-01       3.302911e-02       1.645729e-01
       19200       1.873694e-01       1.470930e-02       1.000805e-01       1.462234e+00       2.461982e-02       3.357068e-01
       19300       1.487270e-01       2.498889e-02       8.684225e-02       1.304755e+00       1.759917e-02       3.366268e-01
       19400       7.812277e-02       4.966752e-03       3.974114e-02       9.287764e-01       1.678333e-02       1.822914e-01
       19500       6.528535e-02       1.178713e-02       4.095367e-02       6.111023e-01       2.784188e-02       1.734984e-01
       19600       7.433617e-02       6.952647e-03       4.131603e-02       8.500625e-01       3.817623e-02       1.762735e-01
       19700       8.863395e-02       1.233399e-02       5.078660e-02       1.294910e+00       8.015589e-03       2.103247e-01
       19800       1.798662e-02       7.434958e-04       9.584930e-03       1.409210e-01       1.080841e-02       6.715970e-02
       19900       2.950576e-02       2.554242e-03       1.801479e-02       4.726764e-01       7.933385e-03       8.874151e-02
       20000       1.525139e-01       1.297635e-02       7.909994e-02       1.503243e+00       2.273166e-02       2.741941e-01
       20100       1.308321e-01       8.377081e-03       6.803044e-02       1.752673e+00       3.575654e-02       2.682250e-01
       20200       7.236198e-02       1.517750e-02       3.783393e-02       8.775080e-01       1.833880e-02       1.726156e-01
       20300       7.954176e-02       2.066024e-03       4.443472e-02       9.473970e-01       1.450381e-02       2.094619e-01
       20400       1.093440e-01       2.313631e-03       5.553859e-02       1.599545e+00       1.545917e-02       2.070218e-01
       20500       1.409243e-01       4.074998e-03       6.758534e-02       9.575540e-01       3.311612e-02       2.548937e-01
       20600       1.545122e-01       8.463364e-03       7.883299e-02       1.625670e+00       2.621149e-02       3.014714e-01
       20700       8.202139e-02       1.414257e-02       4.747658e-02       1.293707e+00       2.819789e-02       1.941045e-01
       20800       1.895579e-01       2.967758e-02       1.025811e-01       1.884786e+00       3.647303e-02       3.484813e-01
       20900       1.540084e-01       1.138107e-03       7.799814e-02       1.399883e+00       3.059812e-02       2.686926e-01
       21000       1.669358e-01       2.541568e-02       9.139570e-02       1.315083e+00       6.431017e-02       3.213521e-01
       21100       9.538503e-02       2.443854e-03       4.625786e-02       7.702400e-01       4.764997e-02       1.905537e-01
       21200       2.393583e-02       2.492357e-03       1.350794e-02       1.485105e-01       9.110456e-03       8.063030e-02
       21300       7.830993e-02       5.684992e-03       4.114678e-02       1.195714e+00       9.714379e-03       1.740269e-01
       21400       6.160149e-02       9.589136e-03       3.236602e-02       5.910499e-01       2.474763e-02       1.316757e-01
       21500       7.531288e-02       5.669180e-03       3.508494e-02       9.869073e-01       2.246886e-02       1.734479e-01
       21600       3.119367e-02       3.576869e-03       1.782477e-02       4.348158e-01       3.267341e-02       1.402258e-01
       21700       1.049263e-01       7.101531e-03       5.348205e-02       1.854686e+00       1.939012e-02       2.021415e-01
       21800       9.783224e-02       9.161676e-03       4.909482e-02       1.459126e+00       2.737763e-02       2.202684e-01
       21900       1.119187e-01       5.080486e-03       6.089969e-02       1.599782e+00       3.770758e-02       2.344340e-01
       22000       1.127620e-01       2.801279e-03       5.932696e-02       1.601450e+00       4.160681e-02       2.221474e-01
       22100       1.968844e-01       3.438604e-02       1.157313e-01       3.017969e+00       3.017700e-02       3.836937e-01
       22200       5.813531e-02       6.435814e-03       2.809580e-02       6.409086e-01       1.794613e-02       1.375953e-01
       22300       1.649317e-01       1.302881e-02       9.452343e-02       1.477560e+00       2.564898e-02       3.143829e-01
       22400       1.192547e-01       1.272687e-02       6.289380e-02       9.712720e-01       4.157463e-02       2.602820e-01
       22500       2.811542e-02       4.329879e-04       1.436824e-02       3.575971e-01       1.456365e-02       1.068534e-01
       22600       5.942072e-02       5.193749e-03       2.985402e-02       7.065573e-01       1.228396e-02       1.223691e-01
       22700       5.018375e-02       6.248732e-03       2.485007e-02       6.587881e-01       1.463554e-02       1.285260e-01
       22800       2.933514e-02       5.315943e-04       1.502178e-02       2.700526e-01       1.113750e-02       8.618210e-02
       22900       2.827712e-02       1.484178e-03       1.385798e-02       3.115023e-01       1.159973e-02       8.437626e-02
       23000       3.513420e-02       4.118366e-03       1.971789e-02       5.135069e-01       1.533407e-02       1.221701e-01
       23100       5.108154e-02       7.200384e-03       2.749247e-02       5.424967e-01       2.127641e-02       1.273423e-01
       23200       7.825256e-02       1.417755e-02       4.359480e-02       9.864273e-01       2.029545e-02       1.885752e-01
       23300       1.062488e-01       6.836248e-03       5.589196e-02       1.216174e+00       1.490765e-02       2.285948e-01
       23400       1.426813e-01       1.602989e-03       7.903299e-02       1.314265e+00       2.406607e-02       2.990016e-01
       23500       1.113207e-01       9.179311e-03       6.343195e-02       1.571894e+00       1.220373e-02       2.136108e-01
       23600       6.830698e-02       8.127530e-03       3.254984e-02       4.293972e-01       3.566010e-02       1.524140e-01
       23700       1.075875e-01       4.121042e-03       6.074471e-02       1.167467e+00       2.062809e-02       2.198511e-01
       23800       9.512209e-02       1.224333e-02       5.288549e-02       1.206360e+00       1.895224e-02       2.108371e-01
       23900       1.976804e-01       1.753648e-02       9.740645e-02       2.028453e+00       4.251251e-02       3.478152e-01
       24000       3.213922e-02       2.948226e-03       1.737249e-02       2.366574e-01       7.818717e-03       9.663489e-02
       24100       5.471301e-02       7.080169e-03       3.048044e-02       8.462053e-01       2.761697e-02       1.379413e-01
       24200       1.696849e-02       3.702131e-03       9.543658e-03       2.094616e-01       3.219382e-02       8.361680e-02
       24300       5.997200e-02       2.329557e-03       2.801870e-02       5.813934e-01       5.616545e-02       1.668718e-01
       24400       4.000374e-02       3.413444e-03       2.033648e-02       3.113014e-01       1.621632e-02       1.038471e-01
       24500       4.493561e-02       8.710194e-03       2.333125e-02       4.296000e-01       9.419565e-03       1.120476e-01
       24600       6.654890e-02       5.820215e-03       3.836604e-02       6.719300e-01       2.622503e-02       1.983201e-01
       24700       2.615163e-01       1.008751e-02       1.316337e-01       1.770755e+00       3.865577e-02       4.459900e-01
       24800       6.375270e-02       3.349479e-03       3.435418e-02       6.149434e-01       2.336645e-02       1.674623e-01
       24900       6.004754e-02       9.493988e-03       3.759382e-02       5.602658e-01       2.140942e-02       1.702744e-01
       25000       5.417994e-02       9.619723e-03       2.696927e-02       7.173501e-01       1.657371e-02       1.588495e-01
       25100       8.856164e-02       8.814029e-03       4.973036e-02       1.317266e+00       2.352565e-02       1.989233e-01
       25200       6.909618e-02       4.532034e-03       3.877223e-02       6.135895e-01       3.743824e-02       1.857916e-01
       25300       6.892197e-02       1.214724e-02       3.719920e-02       7.618499e-01       2.342996e-02       1.814279e-01
       25400       2.729087e-02       6.427730e-03       1.536974e-02       1.705522e-01       2.220092e-02       9.701068e-02
       25500       6.369105e-02       1.288671e-02       3.408798e-02       5.237962e-01       1.343014e-02       1.332811e-01
       25600       5.251879e-02       4.546359e-03       2.912715e-02       3.851137e-01       3.009712e-02       1.629722e-01
       25700       5.045900e-02       6.866959e-03       3.056930e-02       8.406525e-01       8.477908e-03       1.318754e-01
       25800       2.880114e-02       6.330527e-03       1.841296e-02       4.454305e-01       1.240022e-02       9.923371e-02
       25900       1.019988e-01       8.097340e-03       5.403400e-02       1.510963e+00       1.652893e-02       2.030322e-01
       26000       1.287691e-01       1.514253e-02       6.975733e-02       1.604388e+00       3.025068e-02       2.607636e-01
       26100       1.191898e-01       2.813351e-02       6.590669e-02       9.705042e-01       7.330156e-02       2.789150e-01
       26200       1.499901e-01       8.030551e-03       7.796175e-02       1.931472e+00       3.050088e-02       2.844636e-01
       26300       7.648292e-02       3.000960e-03       4.084995e-02       1.133403e+00       1.168782e-02       1.700733e-01
       26400       5.452235e-02       1.605918e-02       3.065352e-02       4.442745e-01       2.501917e-02       1.556714e-01
       26500       5.636385e-02       3.903331e-03       2.891058e-02       4.961124e-01       3.318708e-02       1.540140e-01
       26600       3.454905e-02       6.708173e-03       2.099654e-02       5.196657e-01       2.869492e-02       1.435525e-01
